------Generation 0------
Rule  1: bb718a7447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 83: 4b41a1b217, Class:  1, CF:0.991213, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 85: 1525631471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 87: 1311251115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 7441d17b42, Class:  1, CF:0.644986, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 90: b115f37b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 217b2647d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 111c21b7b1, Class:  1, CF:0.867444, Len: 10, Fitness_tra: 0
Rule 93: c000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 94: 04b20eb002, Class:  0, CF:0.629034, Len:  6, Fitness_tra: 0
Rule 95: 4175594717, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 2eb72e4771, Class:  0, CF:0.346986, Len: 10, Fitness_tra: 0
Rule 97: 242b114114, Class:  1, CF:0.300819, Len: 10, Fitness_tra: 0
Rule 98: 1442211b42, Class:  0, CF:0.29902, Len: 10, Fitness_tra: 0
Rule 99: 192386b51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0070197200, Class:  1, CF:0.30161, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.80711
------Result------
Miss_rate(tra)	:9.80711
Miss_rate(tst)	:9.5064
ARL				:8.59259

------Generation 7------
Rule  1: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 3930
Rule  2: 000c000000, Class:  1, CF:0.845489, Len:  1, Fitness_tra: 19
Rule  3: 000000000b, Class:  0, CF:0.919403, Len:  1, Fitness_tra: 9
Rule  4: 747156b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 2871197222, Class:  0, CF:0.969908, Len: 10, Fitness_tra: 0
Rule  6: b927811471, Class:  0, CF:0.0949669, Len: 10, Fitness_tra: 0
Rule  7: b17b16b141, Class:  1, CF:0.948713, Len: 10, Fitness_tra: 0
Rule  8: 24b28eb122, Class:  1, CF:0.178423, Len: 10, Fitness_tra: 0
Rule  9: 2db4734471, Class:  1, CF:0.815261, Len: 10, Fitness_tra: 0
Rule 10: 117b511721, Class:  0, CF:0.395153, Len: 10, Fitness_tra: 0
Rule 11: 4117264414, Class:  1, CF:0.956365, Len: 10, Fitness_tra: 0
Rule 12: 421bc5742b, Class:  0, CF:0.741774, Len: 10, Fitness_tra: 0
Rule 13: 74423f17b2, Class:  1, CF:0.999892, Len: 10, Fitness_tra: 0
Rule 14: 411bf622b4, Class:  1, CF:0.981693, Len: 10, Fitness_tra: 0
Rule 15: b1b4192712, Class:  0, CF:0.00296643, Len: 10, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 17: 2122214114, Class:  0, CF:0.109042, Len: 10, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 19: bdb74eb142, Class:  0, CF:0.936089, Len: 10, Fitness_tra: 0
Rule 20: 211b2e2142, Class:  0, CF:0.323332, Len: 10, Fitness_tra: 0
Rule 21: 71bb867174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 23: b24241b271, Class:  1, CF:0.126195, Len: 10, Fitness_tra: 0
Rule 24: b114854271, Class:  1, CF:0.1635, Len: 10, Fitness_tra: 0
Rule 25: 1422611112, Class:  0, CF:0.794182, Len: 10, Fitness_tra: 0
Rule 26: 1741c67742, Class:  0, CF:0.840752, Len: 10, Fitness_tra: 0
Rule 27: 744b1e4421, Class:  1, CF:0.280402, Len: 10, Fitness_tra: 0
Rule 28: 41718e24b7, Class:  1, CF:0.789205, Len: 10, Fitness_tra: 0
Rule 29: 412221172b, Class:  1, CF:0.26933, Len: 10, Fitness_tra: 0
Rule 30: 244b1eb2b1, Class:  0, CF:0.527341, Len: 10, Fitness_tra: 0
Rule 31: 47118a7447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b2b15317b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b1242524b2, Class:  0, CF:0.137834, Len: 10, Fitness_tra: 0
Rule 34: 774bc124b4, Class:  0, CF:0.0465667, Len: 10, Fitness_tra: 0
Rule 35: 4177217b2b, Class:  1, CF:0.0601392, Len: 10, Fitness_tra: 0
Rule 36: 25241e1224, Class:  0, CF:0.98759, Len: 10, Fitness_tra: 0
Rule 37: 192781221c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 742bc14717, Class:  0, CF:0.480202, Len: 10, Fitness_tra: 0
Rule 39: 7412c672b4, Class:  0, CF:0.791157, Len: 10, Fitness_tra: 0
Rule 40: 1bb1131771, Class:  1, CF:0.504348, Len: 10, Fitness_tra: 0
Rule 41: 121b3311b2, Class:  0, CF:0.817711, Len: 10, Fitness_tra: 0
Rule 42: 1b22c917b4, Class:  0, CF:0.76109, Len: 10, Fitness_tra: 0
Rule 43: 0000030005, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 44: 74b4512747, Class:  1, CF:0.258716, Len: 10, Fitness_tra: 0
Rule 45: 747bc37771, Class:  0, CF:0.957419, Len: 10, Fitness_tra: 0
Rule 46: 77122abb44, Class:  1, CF:0.998546, Len: 10, Fitness_tra: 0
Rule 47: 74bb13142b, Class:  1, CF:0.608681, Len: 10, Fitness_tra: 0
Rule 48: 427bdf4717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 12b2837122, Class:  0, CF:0.905377, Len: 10, Fitness_tra: 0
Rule 50: 1c722e2b72, Class:  0, CF:0.71382, Len: 10, Fitness_tra: 0
Rule 51: 112b4347bb, Class:  1, CF:0.364411, Len: 10, Fitness_tra: 0
Rule 52: 12445a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1124217b4b, Class:  0, CF:0.300378, Len: 10, Fitness_tra: 0
Rule 54: b8bb81b441, Class:  0, CF:0.471944, Len: 10, Fitness_tra: 0
Rule 55: 114b161271, Class:  1, CF:0.924256, Len: 10, Fitness_tra: 0
Rule 56: 7371b977b2, Class:  0, CF:0.447885, Len: 10, Fitness_tra: 0
Rule 57: 141caab741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 74b72147b1, Class:  0, CF:0.300669, Len: 10, Fitness_tra: 0
Rule 59: b242414bb1, Class:  0, CF:0.117932, Len: 10, Fitness_tra: 0
Rule 60: 1d74714b21, Class:  0, CF:0.0838001, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 62: 12245374b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1517197142, Class:  0, CF:0.753691, Len: 10, Fitness_tra: 0
Rule 64: 244261bb47, Class:  1, CF:0.888103, Len: 10, Fitness_tra: 0
Rule 65: b2718ab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 47271ab241, Class:  1, CF:0.999454, Len: 10, Fitness_tra: 0
Rule 67: 1111ce7124, Class:  0, CF:0.353849, Len: 10, Fitness_tra: 0
Rule 68: 4211812724, Class:  1, CF:0.427877, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 70: 711bc31b74, Class:  0, CF:0.670941, Len: 10, Fitness_tra: 0
Rule 71: 1527134214, Class:  1, CF:0.966475, Len: 10, Fitness_tra: 0
Rule 72: 4277562421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 214b2d4742, Class:  1, CF:0.487483, Len: 10, Fitness_tra: 0
Rule 74: 1b1451214b, Class:  0, CF:0.223382, Len: 10, Fitness_tra: 0
Rule 75: b722117bb2, Class:  1, CF:0.308498, Len: 10, Fitness_tra: 0
Rule 76: 21b7ce21b1, Class:  0, CF:0.992812, Len: 10, Fitness_tra: 0
Rule 77: 41285f4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 78b421214b, Class:  0, CF:0.0748631, Len: 10, Fitness_tra: 0
Rule 79: 4274114b71, Class:  1, CF:0.451228, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 81: 142221b42b, Class:  0, CF:0.0472814, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 83: 4b41a1b217, Class:  1, CF:0.991213, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 85: 1525631471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 87: 1311251115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 7441d17b42, Class:  1, CF:0.644986, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 90: b115f37b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 217b2647d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 111c21b7b1, Class:  1, CF:0.867444, Len: 10, Fitness_tra: 0
Rule 93: c000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 94: 04b20eb002, Class:  0, CF:0.629034, Len:  6, Fitness_tra: 0
Rule 95: 4175594717, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 2eb72e4771, Class:  0, CF:0.346986, Len: 10, Fitness_tra: 0
Rule 97: 242b114114, Class:  1, CF:0.300819, Len: 10, Fitness_tra: 0
Rule 98: 1442211b42, Class:  0, CF:0.29902, Len: 10, Fitness_tra: 0
Rule 99: 192386b51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0070197200, Class:  1, CF:0.30161, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.80711
------Result------
Miss_rate(tra)	:9.80711
Miss_rate(tst)	:9.5064
ARL				:8.59259

------Generation 8------
Rule  1: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 3930
Rule  2: 000c000000, Class:  1, CF:0.845489, Len:  1, Fitness_tra: 19
Rule  3: 000000000b, Class:  0, CF:0.919403, Len:  1, Fitness_tra: 9
Rule  4: 747156b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 2871197222, Class:  0, CF:0.969908, Len: 10, Fitness_tra: 0
Rule  6: b927811471, Class:  0, CF:0.0949669, Len: 10, Fitness_tra: 0
Rule  7: b17b16b141, Class:  1, CF:0.948713, Len: 10, Fitness_tra: 0
Rule  8: 24b28eb122, Class:  1, CF:0.178423, Len: 10, Fitness_tra: 0
Rule  9: 2db4734471, Class:  1, CF:0.815261, Len: 10, Fitness_tra: 0
Rule 10: 117b511721, Class:  0, CF:0.395153, Len: 10, Fitness_tra: 0
Rule 11: 4117264414, Class:  1, CF:0.956365, Len: 10, Fitness_tra: 0
Rule 12: 421bc5742b, Class:  0, CF:0.741774, Len: 10, Fitness_tra: 0
Rule 13: 74423f17b2, Class:  1, CF:0.999892, Len: 10, Fitness_tra: 0
Rule 14: 411bf622b4, Class:  1, CF:0.981693, Len: 10, Fitness_tra: 0
Rule 15: b1b4192712, Class:  0, CF:0.00296643, Len: 10, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 17: 2122214114, Class:  0, CF:0.109042, Len: 10, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 19: bdb74eb142, Class:  0, CF:0.936089, Len: 10, Fitness_tra: 0
Rule 20: 211b2e2142, Class:  0, CF:0.323332, Len: 10, Fitness_tra: 0
Rule 21: 71bb867174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 23: b24241b271, Class:  1, CF:0.126195, Len: 10, Fitness_tra: 0
Rule 24: b114854271, Class:  1, CF:0.1635, Len: 10, Fitness_tra: 0
Rule 25: 1422611112, Class:  0, CF:0.794182, Len: 10, Fitness_tra: 0
Rule 26: 1741c67742, Class:  0, CF:0.840752, Len: 10, Fitness_tra: 0
Rule 27: 744b1e4421, Class:  1, CF:0.280402, Len: 10, Fitness_tra: 0
Rule 28: 41718e24b7, Class:  1, CF:0.789205, Len: 10, Fitness_tra: 0
Rule 29: 412221172b, Class:  1, CF:0.26933, Len: 10, Fitness_tra: 0
Rule 30: 244b1eb2b1, Class:  0, CF:0.527341, Len: 10, Fitness_tra: 0
Rule 31: 47118a7447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b2b15317b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b1242524b2, Class:  0, CF:0.137834, Len: 10, Fitness_tra: 0
Rule 34: 774bc124b4, Class:  0, CF:0.0465667, Len: 10, Fitness_tra: 0
Rule 35: 4177217b2b, Class:  1, CF:0.0601392, Len: 10, Fitness_tra: 0
Rule 36: 25241e1224, Class:  0, CF:0.98759, Len: 10, Fitness_tra: 0
Rule 37: 192781221c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 742bc14717, Class:  0, CF:0.480202, Len: 10, Fitness_tra: 0
Rule 39: 7412c672b4, Class:  0, CF:0.791157, Len: 10, Fitness_tra: 0
Rule 40: 1bb1131771, Class:  1, CF:0.504348, Len: 10, Fitness_tra: 0
Rule 41: 121b3311b2, Class:  0, CF:0.817711, Len: 10, Fitness_tra: 0
Rule 42: 1b22c917b4, Class:  0, CF:0.76109, Len: 10, Fitness_tra: 0
Rule 43: 0000030005, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 44: 74b4512747, Class:  1, CF:0.258716, Len: 10, Fitness_tra: 0
Rule 45: 747bc37771, Class:  0, CF:0.957419, Len: 10, Fitness_tra: 0
Rule 46: 77122abb44, Class:  1, CF:0.998546, Len: 10, Fitness_tra: 0
Rule 47: 74bb13142b, Class:  1, CF:0.608681, Len: 10, Fitness_tra: 0
Rule 48: 427bdf4717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 12b2837122, Class:  0, CF:0.905377, Len: 10, Fitness_tra: 0
Rule 50: 1c722e2b72, Class:  0, CF:0.71382, Len: 10, Fitness_tra: 0
Rule 51: 112b4347bb, Class:  1, CF:0.364411, Len: 10, Fitness_tra: 0
Rule 52: 12445a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1124217b4b, Class:  0, CF:0.300378, Len: 10, Fitness_tra: 0
Rule 54: b8bb81b441, Class:  0, CF:0.471944, Len: 10, Fitness_tra: 0
Rule 55: 114b161271, Class:  1, CF:0.924256, Len: 10, Fitness_tra: 0
Rule 56: 7371b977b2, Class:  0, CF:0.447885, Len: 10, Fitness_tra: 0
Rule 57: 141caab741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 74b72147b1, Class:  0, CF:0.300669, Len: 10, Fitness_tra: 0
Rule 59: b242414bb1, Class:  0, CF:0.117932, Len: 10, Fitness_tra: 0
Rule 60: 1d74714b21, Class:  0, CF:0.0838001, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 62: 12245374b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1517197142, Class:  0, CF:0.753691, Len: 10, Fitness_tra: 0
Rule 64: 244261bb47, Class:  1, CF:0.888103, Len: 10, Fitness_tra: 0
Rule 65: b2718ab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 47271ab241, Class:  1, CF:0.999454, Len: 10, Fitness_tra: 0
Rule 67: 1111ce7124, Class:  0, CF:0.353849, Len: 10, Fitness_tra: 0
Rule 68: 4211812724, Class:  1, CF:0.427877, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 70: 711bc31b74, Class:  0, CF:0.670941, Len: 10, Fitness_tra: 0
Rule 71: 1527134214, Class:  1, CF:0.966475, Len: 10, Fitness_tra: 0
Rule 72: 4277562421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 214b2d4742, Class:  1, CF:0.487483, Len: 10, Fitness_tra: 0
Rule 74: 1b1451214b, Class:  0, CF:0.223382, Len: 10, Fitness_tra: 0
Rule 75: b722117bb2, Class:  1, CF:0.308498, Len: 10, Fitness_tra: 0
Rule 76: 21b7ce21b1, Class:  0, CF:0.992812, Len: 10, Fitness_tra: 0
Rule 77: 41285f4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 78b421214b, Class:  0, CF:0.0748631, Len: 10, Fitness_tra: 0
Rule 79: 4274114b71, Class:  1, CF:0.451228, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 81: 142221b42b, Class:  0, CF:0.0472814, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 83: 4b41a1b217, Class:  1, CF:0.991213, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 85: 1525631471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 87: 1311251115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 7441d17b42, Class:  1, CF:0.644986, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 90: b115f37b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 217b2647d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 111c21b7b1, Class:  1, CF:0.867444, Len: 10, Fitness_tra: 0
Rule 93: c000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 94: 04b20eb002, Class:  0, CF:0.629034, Len:  6, Fitness_tra: 0
Rule 95: 4175594717, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 2eb72e4771, Class:  0, CF:0.346986, Len: 10, Fitness_tra: 0
Rule 97: 242b114114, Class:  1, CF:0.300819, Len: 10, Fitness_tra: 0
Rule 98: 1442211b42, Class:  0, CF:0.29902, Len: 10, Fitness_tra: 0
Rule 99: 192386b51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0070197200, Class:  1, CF:0.30161, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.80711
------Result------
Miss_rate(tra)	:9.80711
Miss_rate(tst)	:9.5064
ARL				:8.59259

------Generation 9------
Rule  1: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 3930
Rule  2: 000c000000, Class:  1, CF:0.845489, Len:  1, Fitness_tra: 19
Rule  3: 000000000b, Class:  0, CF:0.919403, Len:  1, Fitness_tra: 9
Rule  4: 747156b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 2871197222, Class:  0, CF:0.969908, Len: 10, Fitness_tra: 0
Rule  6: b927811471, Class:  0, CF:0.0949669, Len: 10, Fitness_tra: 0
Rule  7: b17b16b141, Class:  1, CF:0.948713, Len: 10, Fitness_tra: 0
Rule  8: 24b28eb122, Class:  1, CF:0.178423, Len: 10, Fitness_tra: 0
Rule  9: 2db4734471, Class:  1, CF:0.815261, Len: 10, Fitness_tra: 0
Rule 10: 117b511721, Class:  0, CF:0.395153, Len: 10, Fitness_tra: 0
Rule 11: 4117264414, Class:  1, CF:0.956365, Len: 10, Fitness_tra: 0
Rule 12: 421bc5742b, Class:  0, CF:0.741774, Len: 10, Fitness_tra: 0
Rule 13: 74423f17b2, Class:  1, CF:0.999892, Len: 10, Fitness_tra: 0
Rule 14: 411bf622b4, Class:  1, CF:0.981693, Len: 10, Fitness_tra: 0
Rule 15: b1b4192712, Class:  0, CF:0.00296643, Len: 10, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 17: 2122214114, Class:  0, CF:0.109042, Len: 10, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 19: bdb74eb142, Class:  0, CF:0.936089, Len: 10, Fitness_tra: 0
Rule 20: 211b2e2142, Class:  0, CF:0.323332, Len: 10, Fitness_tra: 0
Rule 21: 71bb867174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 23: b24241b271, Class:  1, CF:0.126195, Len: 10, Fitness_tra: 0
Rule 24: b114854271, Class:  1, CF:0.1635, Len: 10, Fitness_tra: 0
Rule 25: 1422611112, Class:  0, CF:0.794182, Len: 10, Fitness_tra: 0
Rule 26: 1741c67742, Class:  0, CF:0.840752, Len: 10, Fitness_tra: 0
Rule 27: 744b1e4421, Class:  1, CF:0.280402, Len: 10, Fitness_tra: 0
Rule 28: 41718e24b7, Class:  1, CF:0.789205, Len: 10, Fitness_tra: 0
Rule 29: 412221172b, Class:  1, CF:0.26933, Len: 10, Fitness_tra: 0
Rule 30: 244b1eb2b1, Class:  0, CF:0.527341, Len: 10, Fitness_tra: 0
Rule 31: 47118a7447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b2b15317b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b1242524b2, Class:  0, CF:0.137834, Len: 10, Fitness_tra: 0
Rule 34: 774bc124b4, Class:  0, CF:0.0465667, Len: 10, Fitness_tra: 0
Rule 35: 4177217b2b, Class:  1, CF:0.0601392, Len: 10, Fitness_tra: 0
Rule 36: 25241e1224, Class:  0, CF:0.98759, Len: 10, Fitness_tra: 0
Rule 37: 192781221c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 742bc14717, Class:  0, CF:0.480202, Len: 10, Fitness_tra: 0
Rule 39: 7412c672b4, Class:  0, CF:0.791157, Len: 10, Fitness_tra: 0
Rule 40: 1bb1131771, Class:  1, CF:0.504348, Len: 10, Fitness_tra: 0
Rule 41: 121b3311b2, Class:  0, CF:0.817711, Len: 10, Fitness_tra: 0
Rule 42: 1b22c917b4, Class:  0, CF:0.76109, Len: 10, Fitness_tra: 0
Rule 43: 0000030005, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 44: 74b4512747, Class:  1, CF:0.258716, Len: 10, Fitness_tra: 0
Rule 45: 747bc37771, Class:  0, CF:0.957419, Len: 10, Fitness_tra: 0
Rule 46: 77122abb44, Class:  1, CF:0.998546, Len: 10, Fitness_tra: 0
Rule 47: 74bb13142b, Class:  1, CF:0.608681, Len: 10, Fitness_tra: 0
Rule 48: 427bdf4717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 12b2837122, Class:  0, CF:0.905377, Len: 10, Fitness_tra: 0
Rule 50: 1c722e2b72, Class:  0, CF:0.71382, Len: 10, Fitness_tra: 0
Rule 51: 112b4347bb, Class:  1, CF:0.364411, Len: 10, Fitness_tra: 0
Rule 52: 12445a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1124217b4b, Class:  0, CF:0.300378, Len: 10, Fitness_tra: 0
Rule 54: b8bb81b441, Class:  0, CF:0.471944, Len: 10, Fitness_tra: 0
Rule 55: 114b161271, Class:  1, CF:0.924256, Len: 10, Fitness_tra: 0
Rule 56: 7371b977b2, Class:  0, CF:0.447885, Len: 10, Fitness_tra: 0
Rule 57: 141caab741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 74b72147b1, Class:  0, CF:0.300669, Len: 10, Fitness_tra: 0
Rule 59: b242414bb1, Class:  0, CF:0.117932, Len: 10, Fitness_tra: 0
Rule 60: 1d74714b21, Class:  0, CF:0.0838001, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 62: 12245374b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1517197142, Class:  0, CF:0.753691, Len: 10, Fitness_tra: 0
Rule 64: 244261bb47, Class:  1, CF:0.888103, Len: 10, Fitness_tra: 0
Rule 65: b2718ab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 47271ab241, Class:  1, CF:0.999454, Len: 10, Fitness_tra: 0
Rule 67: 1111ce7124, Class:  0, CF:0.353849, Len: 10, Fitness_tra: 0
Rule 68: 4211812724, Class:  1, CF:0.427877, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 70: 711bc31b74, Class:  0, CF:0.670941, Len: 10, Fitness_tra: 0
Rule 71: 1527134214, Class:  1, CF:0.966475, Len: 10, Fitness_tra: 0
Rule 72: 4277562421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 214b2d4742, Class:  1, CF:0.487483, Len: 10, Fitness_tra: 0
Rule 74: 1b1451214b, Class:  0, CF:0.223382, Len: 10, Fitness_tra: 0
Rule 75: b722117bb2, Class:  1, CF:0.308498, Len: 10, Fitness_tra: 0
Rule 76: 21b7ce21b1, Class:  0, CF:0.992812, Len: 10, Fitness_tra: 0
Rule 77: 41285f4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 78b421214b, Class:  0, CF:0.0748631, Len: 10, Fitness_tra: 0
Rule 79: 4274114b71, Class:  1, CF:0.451228, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 81: 142221b42b, Class:  0, CF:0.0472814, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 83: 4b41a1b217, Class:  1, CF:0.991213, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 85: 1525631471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 87: 1311251115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 7441d17b42, Class:  1, CF:0.644986, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 90: b115f37b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 217b2647d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 111c21b7b1, Class:  1, CF:0.867444, Len: 10, Fitness_tra: 0
Rule 93: c000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 94: 04b20eb002, Class:  0, CF:0.629034, Len:  6, Fitness_tra: 0
