------Generation 0------
Rule  1: b217152b41, Class:  1, CF:0.827435, Len: 10, Fitness_tra: 0
Rule 35: b241461222, Class:  1, CF:0.996292, Len: 10, Fitness_tra: 0
Rule 36: 1cb11e2147, Class:  0, CF:0.921276, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 38: 2b2119422b, Class:  1, CF:0.995373, Len: 10, Fitness_tra: 0
Rule 39: 711413b744, Class:  1, CF:0.820812, Len: 10, Fitness_tra: 0
Rule 40: 14111e7242, Class:  1, CF:0.394323, Len: 10, Fitness_tra: 0
Rule 41: b1412ab277, Class:  1, CF:0.999926, Len: 10, Fitness_tra: 0
Rule 42: 7542c37124, Class:  1, CF:0.998795, Len: 10, Fitness_tra: 0
Rule 43: 4422264bb1, Class:  1, CF:0.997276, Len: 10, Fitness_tra: 0
Rule 44: 71b7861b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b1741e4447, Class:  1, CF:0.611834, Len: 10, Fitness_tra: 0
Rule 46: 21121914b4, Class:  0, CF:0.820562, Len: 10, Fitness_tra: 0
Rule 47: 74442f71b2, Class:  1, CF:0.998325, Len: 10, Fitness_tra: 0
Rule 48: 71b1d34471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 712715b247, Class:  1, CF:0.649582, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 51: 24b1817742, Class:  1, CF:0.542879, Len: 10, Fitness_tra: 0
Rule 52: 2124812b77, Class:  0, CF:0.308751, Len: 10, Fitness_tra: 0
Rule 53: 15121e1274, Class:  0, CF:0.921797, Len: 10, Fitness_tra: 0
Rule 54: 1b7b16b477, Class:  1, CF:0.986083, Len: 10, Fitness_tra: 0
Rule 55: 774b81171b, Class:  0, CF:0.0749418, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 58: 7412191b12, Class:  0, CF:0.904531, Len: 10, Fitness_tra: 0
Rule 59: 1447c12422, Class:  0, CF:0.00197226, Len: 10, Fitness_tra: 0
Rule 60: 7712261bb1, Class:  1, CF:0.948848, Len: 10, Fitness_tra: 0
Rule 61: 24428eb221, Class:  1, CF:0.730262, Len: 10, Fitness_tra: 0
Rule 62: 24b7867b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 14b72a147b, Class:  1, CF:0.971012, Len: 10, Fitness_tra: 0
Rule 64: 14b1832b74, Class:  0, CF:0.962572, Len: 10, Fitness_tra: 0
Rule 65: b47b131774, Class:  1, CF:0.839536, Len: 10, Fitness_tra: 0
Rule 66: 2424c3747b, Class:  0, CF:0.954605, Len: 10, Fitness_tra: 0
Rule 67: 22bb5324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7142c11b21, Class:  0, CF:0.572773, Len: 10, Fitness_tra: 0
Rule 69: 214b234111, Class:  1, CF:0.56632, Len: 10, Fitness_tra: 0
Rule 70: 417b2f7241, Class:  1, CF:0.999193, Len: 10, Fitness_tra: 0
Rule 71: 2212a62211, Class:  1, CF:0.699168, Len: 10, Fitness_tra: 0
Rule 72: 241b5347b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 74: 122b512b77, Class:  1, CF:0.313187, Len: 10, Fitness_tra: 0
Rule 75: 12721eb744, Class:  0, CF:0.632657, Len: 10, Fitness_tra: 0
Rule 76: b3172d1bb2, Class:  0, CF:0.0507352, Len: 10, Fitness_tra: 0
Rule 77: 1b74c12bb1, Class:  0, CF:0.823945, Len: 10, Fitness_tra: 0
Rule 78: 4cb223117b, Class:  1, CF:0.447753, Len: 10, Fitness_tra: 0
Rule 79: 1c24817111, Class:  1, CF:0.470501, Len: 10, Fitness_tra: 0
Rule 80: 41b2c32427, Class:  0, CF:0.898998, Len: 10, Fitness_tra: 0
Rule 81: 0000800000, Class:  0, CF:0.575426, Len:  1, Fitness_tra: 0
Rule 82: 2bb18172b1, Class:  1, CF:0.56918, Len: 10, Fitness_tra: 0
Rule 83: 22bb1914b7, Class:  0, CF:0.928513, Len: 10, Fitness_tra: 0
Rule 84: b2b1297124, Class:  1, CF:0.762429, Len: 10, Fitness_tra: 0
Rule 85: b1112377b4, Class:  1, CF:0.758412, Len: 10, Fitness_tra: 0
Rule 86: 4817f14472, Class:  1, CF:0.958714, Len: 10, Fitness_tra: 0
Rule 87: 127b131b72, Class:  1, CF:0.733228, Len: 10, Fitness_tra: 0
Rule 88: b11b8a74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 71bbc12142, Class:  0, CF:0.117263, Len: 10, Fitness_tra: 0
Rule 90: 2d74732b44, Class:  1, CF:0.881607, Len: 10, Fitness_tra: 0
Rule 91: b522491271, Class:  0, CF:0.705836, Len: 10, Fitness_tra: 0
Rule 92: b7b713b422, Class:  1, CF:0.896761, Len: 10, Fitness_tra: 0
Rule 93: 44171347b1, Class:  1, CF:0.804707, Len: 10, Fitness_tra: 0
Rule 94: 1724c3b771, Class:  0, CF:0.906641, Len: 10, Fitness_tra: 0
Rule 95: 4b7b11142b, Class:  1, CF:0.820143, Len: 10, Fitness_tra: 0
Rule 96: 42b48e77b4, Class:  0, CF:0.0422289, Len: 10, Fitness_tra: 0
Rule 97: 117116224b, Class:  1, CF:0.997072, Len: 10, Fitness_tra: 0
Rule 98: 2414161241, Class:  1, CF:0.926504, Len: 10, Fitness_tra: 0
Rule 99: b272132741, Class:  1, CF:0.926295, Len: 10, Fitness_tra: 0
Rule100: 411156127b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2132
------Result------
Miss_rate(tra)	:10.2132
Miss_rate(tst)	:10.2377
ARL				:9.2069

------Generation 9------
Rule  1: b217152b41, Class:  1, CF:0.827435, Len: 10, Fitness_tra: 0
Rule  2: 721125b222, Class:  1, CF:0.889167, Len: 10, Fitness_tra: 0
Rule  3: 7172cfb2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 2172c17714, Class:  0, CF:0.312995, Len: 10, Fitness_tra: 0
Rule  5: b77261bbb7, Class:  1, CF:0.892771, Len: 10, Fitness_tra: 0
Rule  6: 4122531bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 7bbb562441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 7112834411, Class:  0, CF:0.546728, Len: 10, Fitness_tra: 0
Rule  9: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 3919
Rule 10: 24128342b4, Class:  0, CF:0.969239, Len: 10, Fitness_tra: 0
Rule 11: 7711ce7742, Class:  1, CF:0.824047, Len: 10, Fitness_tra: 0
Rule 12: b711217b2b, Class:  1, CF:0.325731, Len: 10, Fitness_tra: 0
Rule 13: 2177234b4b, Class:  1, CF:0.748548, Len: 10, Fitness_tra: 0
Rule 14: b2b4167b12, Class:  1, CF:0.978411, Len: 10, Fitness_tra: 0
Rule 15: 21b1831111, Class:  0, CF:0.347824, Len: 10, Fitness_tra: 0
Rule 16: 247b46b447, Class:  1, CF:0.998634, Len: 10, Fitness_tra: 0
Rule 17: 1447ce2722, Class:  0, CF:0.882844, Len: 10, Fitness_tra: 0
Rule 18: 4c24c92422, Class:  0, CF:0.956339, Len: 10, Fitness_tra: 0
Rule 19: 43711c7721, Class:  1, CF:0.455681, Len: 10, Fitness_tra: 0
Rule 20: 4e72192722, Class:  0, CF:0.554164, Len: 10, Fitness_tra: 0
Rule 21: 1247112711, Class:  1, CF:0.794555, Len: 10, Fitness_tra: 0
Rule 22: b227231b72, Class:  1, CF:0.944648, Len: 10, Fitness_tra: 0
Rule 23: 27441922bb, Class:  0, CF:0.431, Len: 10, Fitness_tra: 0
Rule 24: 4771134bb7, Class:  1, CF:0.951683, Len: 10, Fitness_tra: 0
Rule 25: bb44431271, Class:  1, CF:0.787756, Len: 10, Fitness_tra: 0
Rule 26: 1447ca24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1b2b514212, Class:  1, CF:0.613021, Len: 10, Fitness_tra: 0
Rule 28: b5111d4147, Class:  1, CF:0.0356578, Len: 10, Fitness_tra: 0
Rule 29: 412b13b722, Class:  1, CF:0.986274, Len: 10, Fitness_tra: 0
Rule 30: 7447232b27, Class:  1, CF:0.768345, Len: 10, Fitness_tra: 0
Rule 31: 2b2b1f4411, Class:  0, CF:0.612728, Len: 10, Fitness_tra: 0
Rule 32: 7442561714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b44bdfb447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b327412b4c, Class:  1, CF:0.692262, Len: 10, Fitness_tra: 0
Rule 35: b241461222, Class:  1, CF:0.996292, Len: 10, Fitness_tra: 0
Rule 36: 1cb11e2147, Class:  0, CF:0.921276, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 38: 2b2119422b, Class:  1, CF:0.995373, Len: 10, Fitness_tra: 0
Rule 39: 711413b744, Class:  1, CF:0.820812, Len: 10, Fitness_tra: 0
Rule 40: 14111e7242, Class:  1, CF:0.394323, Len: 10, Fitness_tra: 0
Rule 41: b1412ab277, Class:  1, CF:0.999926, Len: 10, Fitness_tra: 0
Rule 42: 7542c37124, Class:  1, CF:0.998795, Len: 10, Fitness_tra: 0
Rule 43: 4422264bb1, Class:  1, CF:0.997276, Len: 10, Fitness_tra: 0
Rule 44: 71b7861b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b1741e4447, Class:  1, CF:0.611834, Len: 10, Fitness_tra: 0
Rule 46: 21121914b4, Class:  0, CF:0.820562, Len: 10, Fitness_tra: 0
Rule 47: 74442f71b2, Class:  1, CF:0.998325, Len: 10, Fitness_tra: 0
Rule 48: 71b1d34471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 712715b247, Class:  1, CF:0.649582, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 51: 24b1817742, Class:  1, CF:0.542879, Len: 10, Fitness_tra: 0
Rule 52: 2124812b77, Class:  0, CF:0.308751, Len: 10, Fitness_tra: 0
Rule 53: 15121e1274, Class:  0, CF:0.921797, Len: 10, Fitness_tra: 0
Rule 54: 1b7b16b477, Class:  1, CF:0.986083, Len: 10, Fitness_tra: 0
Rule 55: 774b81171b, Class:  0, CF:0.0749418, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 58: 7412191b12, Class:  0, CF:0.904531, Len: 10, Fitness_tra: 0
Rule 59: 1447c12422, Class:  0, CF:0.00197226, Len: 10, Fitness_tra: 0
Rule 60: 7712261bb1, Class:  1, CF:0.948848, Len: 10, Fitness_tra: 0
Rule 61: 24428eb221, Class:  1, CF:0.730262, Len: 10, Fitness_tra: 0
Rule 62: 24b7867b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 14b72a147b, Class:  1, CF:0.971012, Len: 10, Fitness_tra: 0
Rule 64: 14b1832b74, Class:  0, CF:0.962572, Len: 10, Fitness_tra: 0
Rule 65: b47b131774, Class:  1, CF:0.839536, Len: 10, Fitness_tra: 0
Rule 66: 2424c3747b, Class:  0, CF:0.954605, Len: 10, Fitness_tra: 0
Rule 67: 22bb5324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7142c11b21, Class:  0, CF:0.572773, Len: 10, Fitness_tra: 0
Rule 69: 214b234111, Class:  1, CF:0.56632, Len: 10, Fitness_tra: 0
Rule 70: 417b2f7241, Class:  1, CF:0.999193, Len: 10, Fitness_tra: 0
Rule 71: 2212a62211, Class:  1, CF:0.699168, Len: 10, Fitness_tra: 0
Rule 72: 241b5347b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 74: 122b512b77, Class:  1, CF:0.313187, Len: 10, Fitness_tra: 0
Rule 75: 12721eb744, Class:  0, CF:0.632657, Len: 10, Fitness_tra: 0
Rule 76: b3172d1bb2, Class:  0, CF:0.0507352, Len: 10, Fitness_tra: 0
Rule 77: 1b74c12bb1, Class:  0, CF:0.823945, Len: 10, Fitness_tra: 0
Rule 78: 4cb223117b, Class:  1, CF:0.447753, Len: 10, Fitness_tra: 0
Rule 79: 1c24817111, Class:  1, CF:0.470501, Len: 10, Fitness_tra: 0
Rule 80: 41b2c32427, Class:  0, CF:0.898998, Len: 10, Fitness_tra: 0
Rule 81: 0000800000, Class:  0, CF:0.575426, Len:  1, Fitness_tra: 0
Rule 82: 2bb18172b1, Class:  1, CF:0.56918, Len: 10, Fitness_tra: 0
Rule 83: 22bb1914b7, Class:  0, CF:0.928513, Len: 10, Fitness_tra: 0
Rule 84: b2b1297124, Class:  1, CF:0.762429, Len: 10, Fitness_tra: 0
Rule 85: b1112377b4, Class:  1, CF:0.758412, Len: 10, Fitness_tra: 0
Rule 86: 4817f14472, Class:  1, CF:0.958714, Len: 10, Fitness_tra: 0
Rule 87: 127b131b72, Class:  1, CF:0.733228, Len: 10, Fitness_tra: 0
Rule 88: b11b8a74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 71bbc12142, Class:  0, CF:0.117263, Len: 10, Fitness_tra: 0
Rule 90: 2d74732b44, Class:  1, CF:0.881607, Len: 10, Fitness_tra: 0
Rule 91: b522491271, Class:  0, CF:0.705836, Len: 10, Fitness_tra: 0
Rule 92: b7b713b422, Class:  1, CF:0.896761, Len: 10, Fitness_tra: 0
Rule 93: 44171347b1, Class:  1, CF:0.804707, Len: 10, Fitness_tra: 0
Rule 94: 1724c3b771, Class:  0, CF:0.906641, Len: 10, Fitness_tra: 0
Rule 95: 4b7b11142b, Class:  1, CF:0.820143, Len: 10, Fitness_tra: 0
Rule 96: 42b48e77b4, Class:  0, CF:0.0422289, Len: 10, Fitness_tra: 0
Rule 97: 117116224b, Class:  1, CF:0.997072, Len: 10, Fitness_tra: 0
Rule 98: 2414161241, Class:  1, CF:0.926504, Len: 10, Fitness_tra: 0
Rule 99: b272132741, Class:  1, CF:0.926295, Len: 10, Fitness_tra: 0
Rule100: 411156127b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2132
------Result------
Miss_rate(tra)	:10.2132
Miss_rate(tst)	:10.2377
ARL				:9.2069

------Generation 10------
Rule  1: b217152b41, Class:  1, CF:0.827435, Len: 10, Fitness_tra: 0
Rule  2: 721125b222, Class:  1, CF:0.889167, Len: 10, Fitness_tra: 0
Rule  3: 7172cfb2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 2172c17714, Class:  0, CF:0.312995, Len: 10, Fitness_tra: 0
Rule  5: b77261bbb7, Class:  1, CF:0.892771, Len: 10, Fitness_tra: 0
Rule  6: 4122531bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 7bbb562441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 7112834411, Class:  0, CF:0.546728, Len: 10, Fitness_tra: 0
Rule  9: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 3919
Rule 10: 24128342b4, Class:  0, CF:0.969239, Len: 10, Fitness_tra: 0
Rule 11: 7711ce7742, Class:  1, CF:0.824047, Len: 10, Fitness_tra: 0
Rule 12: b711217b2b, Class:  1, CF:0.325731, Len: 10, Fitness_tra: 0
Rule 13: 2177234b4b, Class:  1, CF:0.748548, Len: 10, Fitness_tra: 0
Rule 14: b2b4167b12, Class:  1, CF:0.978411, Len: 10, Fitness_tra: 0
Rule 15: 21b1831111, Class:  0, CF:0.347824, Len: 10, Fitness_tra: 0
Rule 16: 247b46b447, Class:  1, CF:0.998634, Len: 10, Fitness_tra: 0
Rule 17: 1447ce2722, Class:  0, CF:0.882844, Len: 10, Fitness_tra: 0
Rule 18: 4c24c92422, Class:  0, CF:0.956339, Len: 10, Fitness_tra: 0
Rule 19: 43711c7721, Class:  1, CF:0.455681, Len: 10, Fitness_tra: 0
Rule 20: 4e72192722, Class:  0, CF:0.554164, Len: 10, Fitness_tra: 0
Rule 21: 1247112711, Class:  1, CF:0.794555, Len: 10, Fitness_tra: 0
Rule 22: b227231b72, Class:  1, CF:0.944648, Len: 10, Fitness_tra: 0
Rule 23: 27441922bb, Class:  0, CF:0.431, Len: 10, Fitness_tra: 0
Rule 24: 4771134bb7, Class:  1, CF:0.951683, Len: 10, Fitness_tra: 0
Rule 25: bb44431271, Class:  1, CF:0.787756, Len: 10, Fitness_tra: 0
Rule 26: 1447ca24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1b2b514212, Class:  1, CF:0.613021, Len: 10, Fitness_tra: 0
Rule 28: b5111d4147, Class:  1, CF:0.0356578, Len: 10, Fitness_tra: 0
Rule 29: 412b13b722, Class:  1, CF:0.986274, Len: 10, Fitness_tra: 0
Rule 30: 7447232b27, Class:  1, CF:0.768345, Len: 10, Fitness_tra: 0
Rule 31: 2b2b1f4411, Class:  0, CF:0.612728, Len: 10, Fitness_tra: 0
Rule 32: 7442561714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b44bdfb447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b327412b4c, Class:  1, CF:0.692262, Len: 10, Fitness_tra: 0
Rule 35: b241461222, Class:  1, CF:0.996292, Len: 10, Fitness_tra: 0
Rule 36: 1cb11e2147, Class:  0, CF:0.921276, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 38: 2b2119422b, Class:  1, CF:0.995373, Len: 10, Fitness_tra: 0
Rule 39: 711413b744, Class:  1, CF:0.820812, Len: 10, Fitness_tra: 0
Rule 40: 14111e7242, Class:  1, CF:0.394323, Len: 10, Fitness_tra: 0
Rule 41: b1412ab277, Class:  1, CF:0.999926, Len: 10, Fitness_tra: 0
Rule 42: 7542c37124, Class:  1, CF:0.998795, Len: 10, Fitness_tra: 0
Rule 43: 4422264bb1, Class:  1, CF:0.997276, Len: 10, Fitness_tra: 0
Rule 44: 71b7861b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b1741e4447, Class:  1, CF:0.611834, Len: 10, Fitness_tra: 0
Rule 46: 21121914b4, Class:  0, CF:0.820562, Len: 10, Fitness_tra: 0
Rule 47: 74442f71b2, Class:  1, CF:0.998325, Len: 10, Fitness_tra: 0
Rule 48: 71b1d34471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 712715b247, Class:  1, CF:0.649582, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 51: 24b1817742, Class:  1, CF:0.542879, Len: 10, Fitness_tra: 0
Rule 52: 2124812b77, Class:  0, CF:0.308751, Len: 10, Fitness_tra: 0
Rule 53: 15121e1274, Class:  0, CF:0.921797, Len: 10, Fitness_tra: 0
Rule 54: 1b7b16b477, Class:  1, CF:0.986083, Len: 10, Fitness_tra: 0
Rule 55: 774b81171b, Class:  0, CF:0.0749418, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 58: 7412191b12, Class:  0, CF:0.904531, Len: 10, Fitness_tra: 0
Rule 59: 1447c12422, Class:  0, CF:0.00197226, Len: 10, Fitness_tra: 0
Rule 60: 7712261bb1, Class:  1, CF:0.948848, Len: 10, Fitness_tra: 0
Rule 61: 24428eb221, Class:  1, CF:0.730262, Len: 10, Fitness_tra: 0
Rule 62: 24b7867b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 14b72a147b, Class:  1, CF:0.971012, Len: 10, Fitness_tra: 0
Rule 64: 14b1832b74, Class:  0, CF:0.962572, Len: 10, Fitness_tra: 0
Rule 65: b47b131774, Class:  1, CF:0.839536, Len: 10, Fitness_tra: 0
Rule 66: 2424c3747b, Class:  0, CF:0.954605, Len: 10, Fitness_tra: 0
Rule 67: 22bb5324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7142c11b21, Class:  0, CF:0.572773, Len: 10, Fitness_tra: 0
Rule 69: 214b234111, Class:  1, CF:0.56632, Len: 10, Fitness_tra: 0
Rule 70: 417b2f7241, Class:  1, CF:0.999193, Len: 10, Fitness_tra: 0
Rule 71: 2212a62211, Class:  1, CF:0.699168, Len: 10, Fitness_tra: 0
Rule 72: 241b5347b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 74: 122b512b77, Class:  1, CF:0.313187, Len: 10, Fitness_tra: 0
Rule 75: 12721eb744, Class:  0, CF:0.632657, Len: 10, Fitness_tra: 0
Rule 76: b3172d1bb2, Class:  0, CF:0.0507352, Len: 10, Fitness_tra: 0
Rule 77: 1b74c12bb1, Class:  0, CF:0.823945, Len: 10, Fitness_tra: 0
Rule 78: 4cb223117b, Class:  1, CF:0.447753, Len: 10, Fitness_tra: 0
Rule 79: 1c24817111, Class:  1, CF:0.470501, Len: 10, Fitness_tra: 0
Rule 80: 41b2c32427, Class:  0, CF:0.898998, Len: 10, Fitness_tra: 0
Rule 81: 0000800000, Class:  0, CF:0.575426, Len:  1, Fitness_tra: 0
Rule 82: 2bb18172b1, Class:  1, CF:0.56918, Len: 10, Fitness_tra: 0
Rule 83: 22bb1914b7, Class:  0, CF:0.928513, Len: 10, Fitness_tra: 0
Rule 84: b2b1297124, Class:  1, CF:0.762429, Len: 10, Fitness_tra: 0
Rule 85: b1112377b4, Class:  1, CF:0.758412, Len: 10, Fitness_tra: 0
Rule 86: 4817f14472, Class:  1, CF:0.958714, Len: 10, Fitness_tra: 0
Rule 87: 127b131b72, Class:  1, CF:0.733228, Len: 10, Fitness_tra: 0
Rule 88: b11b8a74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 71bbc12142, Class:  0, CF:0.117263, Len: 10, Fitness_tra: 0
Rule 90: 2d74732b44, Class:  1, CF:0.881607, Len: 10, Fitness_tra: 0
Rule 91: b522491271, Class:  0, CF:0.705836, Len: 10, Fitness_tra: 0
Rule 92: b7b713b422, Class:  1, CF:0.896761, Len: 10, Fitness_tra: 0
Rule 93: 44171347b1, Class:  1, CF:0.804707, Len: 10, Fitness_tra: 0
Rule 94: 1724c3b771, Class:  0, CF:0.906641, Len: 10, Fitness_tra: 0
Rule 95: 4b7b11142b, Class:  1, CF:0.820143, Len: 10, Fitness_tra: 0
Rule 96: 42b48e77b4, Class:  0, CF:0.0422289, Len: 10, Fitness_tra: 0
Rule 97: 117116224b, Class:  1, CF:0.997072, Len: 10, Fitness_tra: 0
Rule 98: 2414161241, Class:  1, CF:0.926504, Len: 10, Fitness_tra: 0
Rule 99: b272132741, Class:  1, CF:0.926295, Len: 10, Fitness_tra: 0
Rule100: 411156127b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2132
------Result------
Miss_rate(tra)	:10.2132
Miss_rate(tst)	:10.2377
ARL				:9.2069

------Generation 20------
Rule  1: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 3942
Rule  2: b217152b41, Class:  1, CF:0.827435, Len: 10, Fitness_tra: 0
Rule  3: 7172cfb2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 2172c17714, Class:  0, CF:0.312995, Len: 10, Fitness_tra: 0
Rule  5: b77261bbb7, Class:  1, CF:0.892771, Len: 10, Fitness_tra: 0
Rule  6: 4122531bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 7bbb562441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 7112834411, Class:  0, CF:0.546728, Len: 10, Fitness_tra: 0
Rule  9: 721125b222, Class:  1, CF:0.889167, Len: 10, Fitness_tra: 0
Rule 10: 24128342b4, Class:  0, CF:0.969239, Len: 10, Fitness_tra: 0
Rule 11: 7711ce7742, Class:  1, CF:0.824047, Len: 10, Fitness_tra: 0
Rule 12: b711217b2b, Class:  1, CF:0.325731, Len: 10, Fitness_tra: 0
Rule 13: 2177234b4b, Class:  1, CF:0.748548, Len: 10, Fitness_tra: 0
Rule 14: b2b4167b12, Class:  1, CF:0.978411, Len: 10, Fitness_tra: 0
Rule 15: 21b1831111, Class:  0, CF:0.347824, Len: 10, Fitness_tra: 0
Rule 16: 247b46b447, Class:  1, CF:0.998634, Len: 10, Fitness_tra: 0
Rule 17: 1447ce2722, Class:  0, CF:0.882844, Len: 10, Fitness_tra: 0
Rule 18: 4c24c92422, Class:  0, CF:0.956339, Len: 10, Fitness_tra: 0
Rule 19: 43711c7721, Class:  1, CF:0.455681, Len: 10, Fitness_tra: 0
Rule 20: 4e72192722, Class:  0, CF:0.554164, Len: 10, Fitness_tra: 0
Rule 21: 1247112711, Class:  1, CF:0.794555, Len: 10, Fitness_tra: 0
Rule 22: b227231b72, Class:  1, CF:0.944648, Len: 10, Fitness_tra: 0
Rule 23: 27441922bb, Class:  0, CF:0.431, Len: 10, Fitness_tra: 0
Rule 24: 4771134bb7, Class:  1, CF:0.951683, Len: 10, Fitness_tra: 0
Rule 25: bb44431271, Class:  1, CF:0.787756, Len: 10, Fitness_tra: 0
Rule 26: 1447ca24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1b2b514212, Class:  1, CF:0.613021, Len: 10, Fitness_tra: 0
Rule 28: b5111d4147, Class:  1, CF:0.0356578, Len: 10, Fitness_tra: 0
Rule 29: 412b13b722, Class:  1, CF:0.986274, Len: 10, Fitness_tra: 0
Rule 30: 7447232b27, Class:  1, CF:0.768345, Len: 10, Fitness_tra: 0
Rule 31: 2b2b1f4411, Class:  0, CF:0.612728, Len: 10, Fitness_tra: 0
Rule 32: 7442561714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b44bdfb447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b327412b4c, Class:  1, CF:0.692262, Len: 10, Fitness_tra: 0
Rule 35: b241461222, Class:  1, CF:0.996292, Len: 10, Fitness_tra: 0
Rule 36: 1cb11e2147, Class:  0, CF:0.921276, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 38: 2b2119422b, Class:  1, CF:0.995373, Len: 10, Fitness_tra: 0
Rule 39: 711413b744, Class:  1, CF:0.820812, Len: 10, Fitness_tra: 0
Rule 40: 14111e7242, Class:  1, CF:0.394323, Len: 10, Fitness_tra: 0
Rule 41: b1412ab277, Class:  1, CF:0.999926, Len: 10, Fitness_tra: 0
Rule 42: 7542c37124, Class:  1, CF:0.998795, Len: 10, Fitness_tra: 0
Rule 43: 4422264bb1, Class:  1, CF:0.997276, Len: 10, Fitness_tra: 0
Rule 44: 71b7861b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
