------Generation 0------
Rule  1: 55a1d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 15fad12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 153a222, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 19aa512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000600, Class:  0, CF:0.242787, Len:  1, Fitness_tra: 0
Rule 41: 5863d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3136566, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: d1f6518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 116f551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 1d11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13a1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151a131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 11f1143, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 50: 31636d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 15af559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 331f139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11a1513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3113511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d531188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 153a212, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 1516336, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 59: 11ff161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21a611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: e331511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f3322, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 166a552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21a1d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 68: 9333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 28a6dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 336111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 51ff1e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 963f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 41a1518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 146f551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1161112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 15f6111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 77: e6fa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111a931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 28fad25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11ff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 1d6f518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2431521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 51ffd25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 713f1c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 21f611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2d1615d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 16f1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11ff111, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 311f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 580ad28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 28fa325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 118a938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1063120, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 9333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1860541, Class:  1, CF:0.82339, Len:  6, Fitness_tra: 0
Rule 97: b006d06, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d1f1932, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11fd513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 151a931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:60.596
------Result------
Miss_rate(tra)	:60.596
Miss_rate(tst)	:55.8824
ARL				:4.5

------Generation 7------
Rule  1: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 74
Rule  2: 0000600, Class:  0, CF:0.242787, Len:  1, Fitness_tra: 23
Rule  3: 06000d0, Class:  0, CF:0.40445, Len:  2, Fitness_tra: 3
Rule  4: 0000a00, Class:  0, CF:0.249471, Len:  1, Fitness_tra: 1
Rule  5: 55a1d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 11f3119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 313a291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule  9: 1531131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 10: 9633511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 12: 1161d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11b3911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1816288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 111f188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 31ff511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 171f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: e6fa612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 81361c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000600, Class:  0, CF:0.242787, Len:  1, Fitness_tra: 0
Rule 21: 1516913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000500, Class:  1, CF:0.641325, Len:  1, Fitness_tra: -91
Rule 23: 2936131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1111534, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5561d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9ba1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 117f191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11fa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 5d139dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b166d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55ff855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 12635c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 41a3555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 15fad12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 153a222, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 19aa512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000600, Class:  0, CF:0.242787, Len:  1, Fitness_tra: 0
Rule 41: 5863d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3136566, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: d1f6518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 116f551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 1d11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13a1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151a131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 11f1143, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 50: 31636d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 15af559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 331f139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11a1513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3113511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d531188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 153a212, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 1516336, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 59: 11ff161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21a611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: e331511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f3322, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 166a552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21a1d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 68: 9333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 28a6dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 336111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 51ff1e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 963f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 41a1518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 146f551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1161112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 15f6111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 77: e6fa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111a931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 28fad25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11ff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 1d6f518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2431521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 51ffd25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 713f1c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 21f611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2d1615d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 16f1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11ff111, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 311f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 580ad28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 28fa325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 118a938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1063120, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 9333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1860541, Class:  1, CF:0.82339, Len:  6, Fitness_tra: 0
Rule 97: b006d06, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d1f1932, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11fd513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 151a931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:60.596
------Result------
Miss_rate(tra)	:60.596
Miss_rate(tst)	:55.8824
ARL				:4.5

------Generation 8------
Rule  1: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 74
Rule  2: 0000600, Class:  0, CF:0.242787, Len:  1, Fitness_tra: 23
Rule  3: 06000d0, Class:  0, CF:0.40445, Len:  2, Fitness_tra: 3
Rule  4: 0000a00, Class:  0, CF:0.249471, Len:  1, Fitness_tra: 1
Rule  5: 55a1d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 11f3119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 313a291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule  9: 1531131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 10: 9633511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 12: 1161d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11b3911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1816288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 111f188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 31ff511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 171f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: e6fa612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 81361c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000600, Class:  0, CF:0.242787, Len:  1, Fitness_tra: 0
Rule 21: 1516913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000500, Class:  1, CF:0.641325, Len:  1, Fitness_tra: -91
Rule 23: 2936131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1111534, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5561d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9ba1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 117f191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11fa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 5d139dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b166d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55ff855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 12635c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 41a3555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 15fad12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 153a222, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 19aa512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000600, Class:  0, CF:0.242787, Len:  1, Fitness_tra: 0
Rule 41: 5863d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3136566, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: d1f6518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 116f551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 1d11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13a1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151a131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 11f1143, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 50: 31636d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 15af559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 331f139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11a1513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3113511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d531188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 153a212, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 1516336, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 59: 11ff161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21a611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: e331511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f3322, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 166a552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21a1d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 68: 9333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 28a6dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 336111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 51ff1e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 963f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 41a1518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 146f551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1161112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 15f6111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 77: e6fa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111a931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 28fad25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11ff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 1d6f518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2431521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 51ffd25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 713f1c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 21f611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2d1615d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 16f1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11ff111, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 311f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 580ad28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 28fa325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 118a938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1063120, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 9333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1860541, Class:  1, CF:0.82339, Len:  6, Fitness_tra: 0
Rule 97: b006d06, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d1f1932, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11fd513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 151a931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:60.596
------Result------
Miss_rate(tra)	:60.596
Miss_rate(tst)	:55.8824
ARL				:4.5

------Generation 9------
Rule  1: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 74
Rule  2: 0000600, Class:  0, CF:0.242787, Len:  1, Fitness_tra: 23
Rule  3: 06000d0, Class:  0, CF:0.40445, Len:  2, Fitness_tra: 3
Rule  4: 0000a00, Class:  0, CF:0.249471, Len:  1, Fitness_tra: 1
Rule  5: 55a1d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 11f3119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 313a291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule  9: 1531131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 10: 9633511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 12: 1161d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11b3911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1816288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 111f188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 31ff511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 171f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: e6fa612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 81361c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000600, Class:  0, CF:0.242787, Len:  1, Fitness_tra: 0
Rule 21: 1516913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000500, Class:  1, CF:0.641325, Len:  1, Fitness_tra: -91
Rule 23: 2936131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1111534, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5561d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9ba1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 117f191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11fa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 5d139dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b166d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55ff855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 12635c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 41a3555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 15fad12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 153a222, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 19aa512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000600, Class:  0, CF:0.242787, Len:  1, Fitness_tra: 0
Rule 41: 5863d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3136566, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: d1f6518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 116f551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 1d11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13a1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151a131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 11f1143, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 50: 31636d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 15af559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 331f139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11a1513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3113511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d531188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 153a212, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 1516336, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 59: 11ff161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21a611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: e331511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f3322, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 166a552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21a1d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 68: 9333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 28a6dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
