------Generation 0------
Rule  1: 0000b4000e000, Class:  0, CF:0.760816, Len:  3, Fitness_tra: 7
Rule 23: 00000000300d0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0008000000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f145111939112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 391de888155c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000c00000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000b900e000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 16a59545e1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 722a4491f3921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41a1c53653211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0008000000630, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 183c331e1d91c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 147118e832992, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00008000dd000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21791e1252935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00009308000c0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000e0000c8000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000000b0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0002009400e0e, Class:  6, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 36651c1115183, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000008000900, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0007000030000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b9818d1551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7511d551451c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000e00200000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0000000d000d0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7b451151d555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f3a5416e1115e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b266158111219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: a3a545391811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 39481111d5133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000cd0090009, Class:  9, CF:  1, Len:  4, Fitness_tra: 2
Rule 56: 0204d00000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4c71211114116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b5f223e315251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 114915115151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ff8dd2151d46, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b86155855158c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 144325159e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000d90005e00d, Class:  6, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: b21151351e5f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 144e111339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f6ad351d8d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 483819c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000d000c00000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1cb9552525212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 25a1198119521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000200d, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6318355253131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1212c5e5e111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 15a1115d85111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b121c88d11d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21bcd591195a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000400000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1315c5193111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0009000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000004002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 311223185551a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b4258aa1111ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 18651d511131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 112395281d11d, Class:  9, CF:0.976331, Len: 13, Fitness_tra: -1
Rule 86: 1141211513581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000d0d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule 88: 6113159521811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000cd8009d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0e000500000dc, Class:  8, CF:0.243659, Len:  4, Fitness_tra: -8
Rule 91: 3501d5801150c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 03069545e0050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000909500d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 020b000014030, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0090540000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 75b9818145119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3000ed00e0070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 30081161d5883, Class:  1, CF:0.970771, Len: 11, Fitness_tra: 3
Rule 99: 010800360323e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0300f01090000, Class:  0, CF:0.997816, Len:  4, Fitness_tra: 10
------Current------
Miss_rate(tra)	:86.7565
------Result------
Miss_rate(tra)	:86.7565
Miss_rate(tst)	:85.8586
ARL				:6.85714

------Generation 8------
Rule  1: 020bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 8
Rule  2: 0300f00000900, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule  3: 0000b4000e000, Class:  0, CF:0.760816, Len:  3, Fitness_tra: 5
Rule  4: 0300ed00202b0, Class:  7, CF:0.214229, Len:  6, Fitness_tra: 5
Rule  5: 1ba1195815111, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule  6: 17181981211d3, Class:  5, CF:0.941246, Len: 13, Fitness_tra: 3
Rule  7: 0900e00000000, Class:  7, CF:0.545165, Len:  2, Fitness_tra: 3
Rule  8: 13232111215d5, Class:  7, CF:  1, Len: 13, Fitness_tra: 3
Rule  9: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 3
Rule 10: 0000000500d09, Class:  3, CF:  1, Len:  3, Fitness_tra: 2
Rule 11: 00000060e000c, Class:  7, CF:  1, Len:  3, Fitness_tra: 2
Rule 12: 0209000e00000, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 3aa51118811d6, Class:  3, CF:0.442805, Len: 13, Fitness_tra: 0
Rule 14: 0505d080c010c, Class:  4, CF:0.157535, Len:  7, Fitness_tra: 3
Rule 15: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 25f5d18219151, Class:  6, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: f361256158413, Class: 10, CF:  1, Len: 13, Fitness_tra: 1
Rule 18: 000b0650c0008, Class:  6, CF:0.600052, Len:  5, Fitness_tra: 1
Rule 19: 0002000d00e00, Class:  0, CF:0.694344, Len:  3, Fitness_tra: 1
Rule 20: aa11925115119, Class:  8, CF:  1, Len: 13, Fitness_tra: 1
Rule 21: 000d00d000006, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 33111515115cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000300d0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0008000000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f145111939112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 391de888155c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000c00000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000b900e000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 16a59545e1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 722a4491f3921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41a1c53653211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0008000000630, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 183c331e1d91c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 147118e832992, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00008000dd000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21791e1252935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00009308000c0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000e0000c8000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000000b0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0002009400e0e, Class:  6, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 36651c1115183, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000008000900, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0007000030000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b9818d1551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7511d551451c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000e00200000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0000000d000d0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7b451151d555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f3a5416e1115e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b266158111219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: a3a545391811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 39481111d5133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000cd0090009, Class:  9, CF:  1, Len:  4, Fitness_tra: 2
Rule 56: 0204d00000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4c71211114116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b5f223e315251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 114915115151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ff8dd2151d46, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b86155855158c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 144325159e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000d90005e00d, Class:  6, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: b21151351e5f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 144e111339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f6ad351d8d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 483819c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000d000c00000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1cb9552525212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 25a1198119521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000200d, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6318355253131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1212c5e5e111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 15a1115d85111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b121c88d11d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21bcd591195a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000400000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1315c5193111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0009000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000004002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 311223185551a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b4258aa1111ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 18651d511131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 112395281d11d, Class:  9, CF:0.976331, Len: 13, Fitness_tra: -1
Rule 86: 1141211513581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000d0d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule 88: 6113159521811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000cd8009d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0e000500000dc, Class:  8, CF:0.243659, Len:  4, Fitness_tra: -8
Rule 91: 3501d5801150c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 03069545e0050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000909500d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 020b000014030, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0090540000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 75b9818145119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3000ed00e0070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 30081161d5883, Class:  1, CF:0.970771, Len: 11, Fitness_tra: 3
Rule 99: 010800360323e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0300f01090000, Class:  0, CF:0.997816, Len:  4, Fitness_tra: 10
------Current------
Miss_rate(tra)	:86.7565
------Result------
Miss_rate(tra)	:86.7565
Miss_rate(tst)	:85.8586
ARL				:6.85714

------Generation 9------
Rule  1: 020bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 8
Rule  2: 0300f00000900, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule  3: 0000b4000e000, Class:  0, CF:0.760816, Len:  3, Fitness_tra: 5
Rule  4: 0300ed00202b0, Class:  7, CF:0.214229, Len:  6, Fitness_tra: 5
Rule  5: 1ba1195815111, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule  6: 17181981211d3, Class:  5, CF:0.941246, Len: 13, Fitness_tra: 3
Rule  7: 0900e00000000, Class:  7, CF:0.545165, Len:  2, Fitness_tra: 3
Rule  8: 13232111215d5, Class:  7, CF:  1, Len: 13, Fitness_tra: 3
Rule  9: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 3
Rule 10: 0000000500d09, Class:  3, CF:  1, Len:  3, Fitness_tra: 2
Rule 11: 00000060e000c, Class:  7, CF:  1, Len:  3, Fitness_tra: 2
Rule 12: 0209000e00000, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 3aa51118811d6, Class:  3, CF:0.442805, Len: 13, Fitness_tra: 0
Rule 14: 0505d080c010c, Class:  4, CF:0.157535, Len:  7, Fitness_tra: 3
Rule 15: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 25f5d18219151, Class:  6, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: f361256158413, Class: 10, CF:  1, Len: 13, Fitness_tra: 1
Rule 18: 000b0650c0008, Class:  6, CF:0.600052, Len:  5, Fitness_tra: 1
Rule 19: 0002000d00e00, Class:  0, CF:0.694344, Len:  3, Fitness_tra: 1
Rule 20: aa11925115119, Class:  8, CF:  1, Len: 13, Fitness_tra: 1
Rule 21: 000d00d000006, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 33111515115cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000300d0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0008000000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f145111939112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 391de888155c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000c00000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000b900e000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 16a59545e1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 722a4491f3921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41a1c53653211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0008000000630, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 183c331e1d91c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 147118e832992, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00008000dd000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21791e1252935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00009308000c0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000e0000c8000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000000b0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0002009400e0e, Class:  6, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 36651c1115183, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000008000900, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0007000030000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b9818d1551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7511d551451c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000e00200000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0000000d000d0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7b451151d555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f3a5416e1115e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b266158111219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: a3a545391811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 39481111d5133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000cd0090009, Class:  9, CF:  1, Len:  4, Fitness_tra: 2
Rule 56: 0204d00000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4c71211114116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b5f223e315251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 114915115151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ff8dd2151d46, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b86155855158c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 144325159e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000d90005e00d, Class:  6, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: b21151351e5f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 144e111339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f6ad351d8d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 483819c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000d000c00000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1cb9552525212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 25a1198119521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000200d, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6318355253131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1212c5e5e111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 15a1115d85111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b121c88d11d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21bcd591195a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000400000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1315c5193111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0009000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000004002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 311223185551a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b4258aa1111ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 18651d511131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 112395281d11d, Class:  9, CF:0.976331, Len: 13, Fitness_tra: -1
Rule 86: 1141211513581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000d0d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule 88: 6113159521811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000cd8009d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0e000500000dc, Class:  8, CF:0.243659, Len:  4, Fitness_tra: -8
Rule 91: 3501d5801150c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 03069545e0050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000909500d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 020b000014030, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0090540000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 75b9818145119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3000ed00e0070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 30081161d5883, Class:  1, CF:0.970771, Len: 11, Fitness_tra: 3
Rule 99: 010800360323e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0300f01090000, Class:  0, CF:0.997816, Len:  4, Fitness_tra: 10
------Current------
Miss_rate(tra)	:86.7565
------Result------
Miss_rate(tra)	:86.7565
Miss_rate(tst)	:85.8586
ARL				:6.85714

------Generation 10------
Rule  1: 020bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 8
Rule  2: 0300f00000900, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule  3: 0000b4000e000, Class:  0, CF:0.760816, Len:  3, Fitness_tra: 5
Rule  4: 0300ed00202b0, Class:  7, CF:0.214229, Len:  6, Fitness_tra: 5
Rule  5: 1ba1195815111, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule  6: 17181981211d3, Class:  5, CF:0.941246, Len: 13, Fitness_tra: 3
Rule  7: 0900e00000000, Class:  7, CF:0.545165, Len:  2, Fitness_tra: 3
Rule  8: 13232111215d5, Class:  7, CF:  1, Len: 13, Fitness_tra: 3
Rule  9: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 3
Rule 10: 0000000500d09, Class:  3, CF:  1, Len:  3, Fitness_tra: 2
Rule 11: 00000060e000c, Class:  7, CF:  1, Len:  3, Fitness_tra: 2
Rule 12: 0209000e00000, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 3aa51118811d6, Class:  3, CF:0.442805, Len: 13, Fitness_tra: 0
Rule 14: 0505d080c010c, Class:  4, CF:0.157535, Len:  7, Fitness_tra: 3
Rule 15: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 25f5d18219151, Class:  6, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: f361256158413, Class: 10, CF:  1, Len: 13, Fitness_tra: 1
Rule 18: 000b0650c0008, Class:  6, CF:0.600052, Len:  5, Fitness_tra: 1
Rule 19: 0002000d00e00, Class:  0, CF:0.694344, Len:  3, Fitness_tra: 1
Rule 20: aa11925115119, Class:  8, CF:  1, Len: 13, Fitness_tra: 1
Rule 21: 000d00d000006, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 33111515115cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000300d0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0008000000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f145111939112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 391de888155c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000c00000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000b900e000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 16a59545e1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 722a4491f3921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41a1c53653211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0008000000630, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 183c331e1d91c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 147118e832992, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00008000dd000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21791e1252935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
