------Generation 0------
Rule  1: b331895518c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6a61112191529, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 1eb513115d218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: aaa118991181e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4da1d1e112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b8a5132411181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 242e1181dd911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 25352d1591121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 394511d185212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 75f1c933d3213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2161219111419, Class:  1, CF:0.911562, Len: 13, Fitness_tra: 0
Rule 64: b1a5d1218e88d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b565151153513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 6a611d3118156, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 3d21118111d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a16d155951181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 78fed1d549211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000004008, Class:  0, CF:0.0838045, Len:  2, Fitness_tra: 0
Rule 72: 13421d5523911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7561965c25118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a515531251111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: af18111991311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6eb3181365518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19212c351132d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 332151592d181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6e15331219158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 144e281113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0c000008000f0, Class:  1, CF:0.254001, Len:  3, Fitness_tra: -10
Rule 82: 39b988d151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2179521855151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3175253199122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 060000606005d, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: a125911d11518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 4121d86935511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 28b382d113d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: ae275d1d25d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 24b3525191212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 212662d4a3b1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00420d00e0d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7828205298901, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a7b8c12215361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: fe1811d931321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4da1d1e112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7b1c111d18318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: af1c118d91111, Class:  1, CF:0.973905, Len: 13, Fitness_tra: -1
Rule 99: 010591e08e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3331718e81486, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.5084
------Result------
Miss_rate(tra)	:17.5084
Miss_rate(tst)	:14.1414
ARL				:8.27778

------Generation 7------
Rule  1: 0000000004008, Class:  0, CF:0.0838045, Len:  2, Fitness_tra: 407
Rule  2: 000c000080d00, Class:  0, CF:0.377932, Len:  3, Fitness_tra: 111
Rule  3: 0005050000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 93
Rule  4: 0c0c0008000a0, Class:  0, CF:  1, Len:  4, Fitness_tra: 35
Rule  5: 2c6141e1e1411, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule  6: b331895518c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: b27688315d319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 4861952183d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1333d15d128d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 42ad561c1d328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: fd43812511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 13f2321559521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a3b5128215155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 221e821581151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 06080000a8d0d, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 16: a331d151c825e, Class:  1, CF:0.997214, Len: 13, Fitness_tra: 0
Rule 17: b8311e9315255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 251b5f3218159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 42264152f1325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6112153e188ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 412559121d191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: a3ad1d1115d4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2473185538311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4cf8931123955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: fa1d118d13211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 227351211d558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 217dd11113811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 317185951dd12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 2b71c8e51d918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7cf2351211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: a311e21111823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: f97e81d155155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: fe4191281515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000800000e0dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7725c11d15381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 3361dd8581585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 74b31182cd2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4c11231918819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 722d198d11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 212652d8a311d, Class:  1, CF:0.911539, Len: 13, Fitness_tra: 0
Rule 41: a973115111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: a125111c5533d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15278135d5c2a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: fe45c11331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1572351153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7c12e55585812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11718a3121313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 72f19515131b9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7835c19122553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 48f1581523151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0004068ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 181521ee1c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3973d552c8158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6a61112191529, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 1eb513115d218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: aaa118991181e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4da1d1e112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b8a5132411181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 242e1181dd911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 25352d1591121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 394511d185212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 75f1c933d3213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2161219111419, Class:  1, CF:0.911562, Len: 13, Fitness_tra: 0
Rule 64: b1a5d1218e88d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b565151153513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 6a611d3118156, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 3d21118111d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a16d155951181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 78fed1d549211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000004008, Class:  0, CF:0.0838045, Len:  2, Fitness_tra: 0
Rule 72: 13421d5523911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7561965c25118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a515531251111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: af18111991311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6eb3181365518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19212c351132d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 332151592d181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6e15331219158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 144e281113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 39111d9151518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 33b3d51225158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 22b5819531512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 41295ce2551dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: b1235292d21d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: f9b99d111551c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 77b8dc9515518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0004060e0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0007009030000, Class:  1, CF:0.345047, Len:  3, Fitness_tra: -31
Rule 90: 284159559d3e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 784513dd11212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0181d000a5511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: a1681579e1d06, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b16589558ec00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 7928225298951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1543812535c2a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 247e521850951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6010d00209008, Class:  1, CF:0.473504, Len:  6, Fitness_tra: 0
Rule 99: 7842c51211325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7ccb251251c95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:19.7531
------Result------
Miss_rate(tra)	:19.7531
Miss_rate(tst)	:18.1818
ARL				:8.05882

------Generation 8------
Rule  1: 0000000004008, Class:  0, CF:0.0838045, Len:  2, Fitness_tra: 408
Rule  2: 000c000080d00, Class:  0, CF:0.377932, Len:  3, Fitness_tra: 98
Rule  3: 0005050000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 93
Rule  4: 0c0c0008000a0, Class:  0, CF:  1, Len:  4, Fitness_tra: 33
Rule  5: 2c6141e1e1411, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: b331895518c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: b27688315d319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 4861952183d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1333d15d128d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 42ad561c1d328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: fd43812511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 13f2321559521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a3b5128215155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 221e821581151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 06080000a8d0d, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 16: a331d151c825e, Class:  1, CF:0.997214, Len: 13, Fitness_tra: 0
Rule 17: b8311e9315255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 251b5f3218159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 42264152f1325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6112153e188ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 412559121d191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: a3ad1d1115d4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2473185538311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4cf8931123955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: fa1d118d13211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 227351211d558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 217dd11113811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 317185951dd12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 2b71c8e51d918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7cf2351211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: a311e21111823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: f97e81d155155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: fe4191281515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000800000e0dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7725c11d15381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 3361dd8581585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 74b31182cd2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4c11231918819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 722d198d11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 212652d8a311d, Class:  1, CF:0.911539, Len: 13, Fitness_tra: 0
Rule 41: a973115111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: a125111c5533d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15278135d5c2a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: fe45c11331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1572351153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7c12e55585812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11718a3121313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 72f19515131b9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7835c19122553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 48f1581523151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0004068ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 181521ee1c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3973d552c8158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6a61112191529, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 1eb513115d218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: aaa118991181e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4da1d1e112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b8a5132411181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 242e1181dd911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 25352d1591121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 394511d185212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 75f1c933d3213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2161219111419, Class:  1, CF:0.911562, Len: 13, Fitness_tra: 0
Rule 64: b1a5d1218e88d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b565151153513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 6a611d3118156, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 3d21118111d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a16d155951181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 78fed1d549211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000004008, Class:  0, CF:0.0838045, Len:  2, Fitness_tra: 0
Rule 72: 13421d5523911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7561965c25118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a515531251111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: af18111991311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6eb3181365518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19212c351132d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 332151592d181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6e15331219158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 144e281113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a63111338122a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 747c1d3125315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0004060e0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1327913259191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: f311883591122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b27115123d999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 24bed11511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b7b2115199515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 6119251351555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0207080080000, Class:  1, CF:0.157466, Len:  4, Fitness_tra: -65
Rule 91: a07e001850950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a16d155951081, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b6310e00a525d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000550101d091, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 6a000d3004058, Class:  0, CF:0.891684, Len:  7, Fitness_tra: 0
Rule 96: 2341e2151d8e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 002020301100d, Class:  1, CF:0.424917, Len:  6, Fitness_tra: 1
Rule 98: 412bc91218151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 884513d191522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 016c805080c00, Class:  1, CF:0.617587, Len:  7, Fitness_tra: -9
------Current------
Miss_rate(tra)	:20.5387
------Result------
Miss_rate(tra)	:20.5387
Miss_rate(tst)	:21.2121
ARL				:7.95

------Generation 9------
Rule  1: 0000000004008, Class:  0, CF:0.0838045, Len:  2, Fitness_tra: 408
Rule  2: 000c000080d00, Class:  0, CF:0.377932, Len:  3, Fitness_tra: 98
Rule  3: 0005050000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 93
Rule  4: 0c0c0008000a0, Class:  0, CF:  1, Len:  4, Fitness_tra: 33
Rule  5: 2c6141e1e1411, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: b331895518c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: b27688315d319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 4861952183d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1333d15d128d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 42ad561c1d328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: fd43812511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 13f2321559521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a3b5128215155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 221e821581151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 06080000a8d0d, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 16: a331d151c825e, Class:  1, CF:0.997214, Len: 13, Fitness_tra: 0
Rule 17: b8311e9315255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 251b5f3218159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 42264152f1325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6112153e188ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 412559121d191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: a3ad1d1115d4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2473185538311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4cf8931123955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: fa1d118d13211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 227351211d558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 217dd11113811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 317185951dd12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 2b71c8e51d918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7cf2351211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: a311e21111823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: f97e81d155155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: fe4191281515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000800000e0dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7725c11d15381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 3361dd8581585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 74b31182cd2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4c11231918819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 722d198d11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 212652d8a311d, Class:  1, CF:0.911539, Len: 13, Fitness_tra: 0
Rule 41: a973115111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: a125111c5533d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15278135d5c2a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: fe45c11331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1572351153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7c12e55585812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11718a3121313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 72f19515131b9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7835c19122553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 48f1581523151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0004068ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 181521ee1c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3973d552c8158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6a61112191529, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 1eb513115d218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: aaa118991181e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4da1d1e112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b8a5132411181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 242e1181dd911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 25352d1591121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 394511d185212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 75f1c933d3213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2161219111419, Class:  1, CF:0.911562, Len: 13, Fitness_tra: 0
Rule 64: b1a5d1218e88d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b565151153513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 6a611d3118156, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 3d21118111d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
