------Generation 0------
Rule  1: 52122425c4c27211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000080d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 581421894582552214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 55e00b000000580008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 51921b1c5d825c2291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1455c4828ccc7741e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1365213c11131211d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: d511122d22cc121113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 818b7281152c852412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1d528c1dc58118181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 03000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1d9c41cd1d21211215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 08d00000080000cc00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11d111c11514182221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 000000005000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 511887821181217215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000c000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 81172b2115c8184244, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 003000000000070003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 870000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 700000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000b0000000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 50e00000000008000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00c0c0000000000b00, Class:  2, CF:0.306493, Len:  3, Fitness_tra: 23
Rule 86: 0800000008c0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00308c00404000e003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1111218511c152115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000400000007000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d3d4001017c0020206, Class:  2, CF:  1, Len: 11, Fitness_tra: 0
Rule 92: 00401b1c50810002d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1d9441cd1d241822b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1367203b0313120107, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 51008b000088072100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00178b200500080040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c0000000000d006000, Class:  3, CF:0.331401, Len:  3, Fitness_tra: 19
Rule 98: 01100c041011001110, Class:  2, CF:0.309441, Len: 10, Fitness_tra: 0
Rule 99: 013110e000a0172803, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00e00b0000005000d8, Class:  1, CF:0.425723, Len:  5, Fitness_tra: 2
------Current------
Miss_rate(tra)	:68.8976
------Result------
Miss_rate(tra)	:68.8976
Miss_rate(tst)	:64.2857
ARL				:7.74074

------Generation 7------
Rule  1: e00240000000000000, Class:  1, CF:0.70054, Len:  3, Fitness_tra: 21
Rule  2: 00c0c0000000000b00, Class:  2, CF:0.306493, Len:  3, Fitness_tra: 22
Rule  3: c0000000000d006000, Class:  3, CF:0.331401, Len:  3, Fitness_tra: 19
Rule  4: 0000000b000e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 9
Rule  5: e00000000500000003, Class:  2, CF:  1, Len:  3, Fitness_tra: 7
Rule  6: 0400000000007c0000, Class:  2, CF:0.219395, Len:  3, Fitness_tra: 24
Rule  7: 0030c0000000000000, Class:  2, CF:0.581527, Len:  2, Fitness_tra: 6
Rule  8: 01000001e000000070, Class:  2, CF:  1, Len:  4, Fitness_tra: 5
Rule  9: d0200b0040000c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 4
Rule 10: d0000000a000000206, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 11: 15122b1d45211127c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 3
Rule 12: 311124541111511111, Class:  3, CF:0.7645, Len: 18, Fitness_tra: 3
Rule 13: 00e00b0000005000d8, Class:  1, CF:0.425723, Len:  5, Fitness_tra: -1
Rule 14: 00000c000040000000, Class:  2, CF:0.429369, Len:  2, Fitness_tra: 2
Rule 15: 000000b0c061000000, Class:  1, CF:0.24028, Len:  4, Fitness_tra: 1
Rule 16: c004007eb077000000, Class:  0, CF:0.851401, Len:  7, Fitness_tra: 0
Rule 17: 000080000000000000, Class:  0, CF:0.38241, Len:  1, Fitness_tra: 1
Rule 18: 0000c0000000000b00, Class:  2, CF:0.186377, Len:  2, Fitness_tra: 1
Rule 19: 00200b0040000c0060, Class:  2, CF:0.754312, Len:  5, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 28114243218428c174, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000070004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3161b7173e111c1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6631741261131c51c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00005b004200000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9365223be391312511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5154142315221c1412, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e00000003000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 53d44c1115cc522125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 044000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000c004040003000, Class:  2, CF:0.711945, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000080d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 581421894582552214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 55e00b000000580008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 51921b1c5d825c2291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1455c4828ccc7741e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1365213c11131211d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: d511122d22cc121113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 818b7281152c852412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1d528c1dc58118181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 03000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1d9c41cd1d21211215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 08d00000080000cc00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11d111c11514182221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 000000005000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 511887821181217215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000c000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 81172b2115c8184244, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 003000000000070003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 870000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000e0000000000, Class:  0, CF:0.198012, Len:  1, Fitness_tra: 13
Rule 83: 00d000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 02000c004040000000, Class:  2, CF:0.821827, Len:  4, Fitness_tra: 0
Rule 85: 0000000000b0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000000000e000, Class:  1, CF:0.160311, Len:  1, Fitness_tra: 0
Rule 88: 1d52b18519118cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00200b000000000508, Class:  1, CF:0.0150951, Len:  4, Fitness_tra: -15
Rule 90: 00f000000090000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 003000010000000200, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 8500022d25cc000100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1b0780300310120000, Class:  2, CF:0.403269, Len:  9, Fitness_tra: 0
Rule 95: 000c2b011508080004, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 0000000000000080d8, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000b0c000040000000, Class:  2, CF:0.368762, Len:  3, Fitness_tra: 0
Rule 98: 00c000000000000b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000700200000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000000a0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:62.7297
------Result------
Miss_rate(tra)	:62.7297
Miss_rate(tst)	:59.5238
ARL				:6.48387

------Generation 8------
Rule  1: e00240000000000000, Class:  1, CF:0.70054, Len:  3, Fitness_tra: 21
Rule  2: 00c0c0000000000b00, Class:  2, CF:0.306493, Len:  3, Fitness_tra: 22
Rule  3: c0000000000d006000, Class:  3, CF:0.331401, Len:  3, Fitness_tra: 19
Rule  4: 0000000b000e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 9
Rule  5: e00000000500000003, Class:  2, CF:  1, Len:  3, Fitness_tra: 7
Rule  6: 0400000000007c0000, Class:  2, CF:0.219395, Len:  3, Fitness_tra: 24
Rule  7: 0030c0000000000000, Class:  2, CF:0.581527, Len:  2, Fitness_tra: 6
Rule  8: 01000001e000000070, Class:  2, CF:  1, Len:  4, Fitness_tra: 5
Rule  9: d0200b0040000c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 4
Rule 10: d0000000a000000206, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 11: 15122b1d45211127c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 3
Rule 12: 311124541111511111, Class:  3, CF:0.7645, Len: 18, Fitness_tra: 3
Rule 13: 00e00b0000005000d8, Class:  1, CF:0.425723, Len:  5, Fitness_tra: -1
Rule 14: 00000c000040000000, Class:  2, CF:0.429369, Len:  2, Fitness_tra: 2
Rule 15: 000000b0c061000000, Class:  1, CF:0.24028, Len:  4, Fitness_tra: 1
Rule 16: c004007eb077000000, Class:  0, CF:0.851401, Len:  7, Fitness_tra: 0
Rule 17: 000080000000000000, Class:  0, CF:0.38241, Len:  1, Fitness_tra: 1
Rule 18: 0000c0000000000b00, Class:  2, CF:0.186377, Len:  2, Fitness_tra: 1
Rule 19: 00200b0040000c0060, Class:  2, CF:0.754312, Len:  5, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 28114243218428c174, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000070004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3161b7173e111c1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6631741261131c51c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00005b004200000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9365223be391312511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5154142315221c1412, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e00000003000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 53d44c1115cc522125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 044000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000c004040003000, Class:  2, CF:0.711945, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000080d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 581421894582552214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 55e00b000000580008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 51921b1c5d825c2291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1455c4828ccc7741e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1365213c11131211d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: d511122d22cc121113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 818b7281152c852412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1d528c1dc58118181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 03000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1d9c41cd1d21211215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 08d00000080000cc00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11d111c11514182221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 000000005000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 511887821181217215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000c000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 81172b2115c8184244, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 003000000000070003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 870000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000e0000000000, Class:  0, CF:0.198012, Len:  1, Fitness_tra: 13
Rule 83: 00d000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 02000c004040000000, Class:  2, CF:0.821827, Len:  4, Fitness_tra: 0
Rule 85: 0000000000b0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000000000e000, Class:  1, CF:0.160311, Len:  1, Fitness_tra: 0
Rule 88: 1d52b18519118cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00200b000000000508, Class:  1, CF:0.0150951, Len:  4, Fitness_tra: -15
Rule 90: 00f000000090000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 003000010000000200, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 8500022d25cc000100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1b0780300310120000, Class:  2, CF:0.403269, Len:  9, Fitness_tra: 0
Rule 95: 000c2b011508080004, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 0000000000000080d8, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000b0c000040000000, Class:  2, CF:0.368762, Len:  3, Fitness_tra: 0
Rule 98: 00c000000000000b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000700200000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000000a0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:62.7297
------Result------
Miss_rate(tra)	:62.7297
Miss_rate(tst)	:59.5238
ARL				:6.48387

------Generation 9------
Rule  1: 0400000000007c0000, Class:  2, CF:0.219395, Len:  3, Fitness_tra: 29
Rule  2: 00c0c0000000000b00, Class:  2, CF:0.306493, Len:  3, Fitness_tra: 16
Rule  3: e00240000000000000, Class:  1, CF:0.70054, Len:  3, Fitness_tra: 27
Rule  4: c0000000000d006000, Class:  3, CF:0.331401, Len:  3, Fitness_tra: 20
Rule  5: 0000000e0000000000, Class:  0, CF:0.198012, Len:  1, Fitness_tra: 1
Rule  6: 0000000b000e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule  7: e00000000500000003, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule  8: 0030c0000000000000, Class:  2, CF:0.581527, Len:  2, Fitness_tra: 4
Rule  9: 01000001e000000070, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 10: d0200b0040000c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 11: 15122b1d45211127c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 12: 311124541111511111, Class:  3, CF:0.7645, Len: 18, Fitness_tra: 2
Rule 13: d0000000a000000206, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 14: 00000c000040000000, Class:  2, CF:0.429369, Len:  2, Fitness_tra: 2
Rule 15: 000000b0c061000000, Class:  1, CF:0.24028, Len:  4, Fitness_tra: 2
Rule 16: 000080000000000000, Class:  0, CF:0.38241, Len:  1, Fitness_tra: 1
Rule 17: 0000c0000000000b00, Class:  2, CF:0.186377, Len:  2, Fitness_tra: 1
Rule 18: 0000000a0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00200b0040000c0060, Class:  2, CF:0.754312, Len:  5, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 28114243218428c174, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000070004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3161b7173e111c1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6631741261131c51c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00005b004200000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9365223be391312511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5154142315221c1412, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e00000003000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 53d44c1115cc522125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 044000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000c004040003000, Class:  2, CF:0.711945, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000080d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 581421894582552214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 55e00b000000580008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 51921b1c5d825c2291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1455c4828ccc7741e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1365213c11131211d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
