------Generation 0------
Rule  1: 551222112311d41212, Class:  2, CF:0.183263, Len: 18, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52d5c2c1c42c212113, Class:  2, CF:0.461873, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 03000c004040000000, Class:  2, CF:0.272791, Len:  4, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8184b281452c22142b, Class:  2, CF:0.195184, Len: 18, Fitness_tra: -1
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 002000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000000000e000, Class:  1, CF:0.168744, Len:  1, Fitness_tra: 0
Rule 82: 003000500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 400000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 08d00000080000cc00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5838c715211221119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 020000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: c000007e007b000000, Class:  0, CF:0.651641, Len:  0, Fitness_tra: 0
Rule 91: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 05000c0100c0dc0100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0d00000009000800c0, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 000008000c00000000, Class:  0, CF:0.70063, Len:  2, Fitness_tra: 2
Rule 95: 0300c28d4040000220, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1091710d13c0102208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 08d0cc00c0402c2113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 011d00100101200002, Class:  0, CF:0.673152, Len:  8, Fitness_tra: -3
Rule100: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:60.105
------Result------
Miss_rate(tra)	:60.105
Miss_rate(tst)	:58.3333
ARL				:7.53846

------Generation 7------
Rule  1: 000070004000000006, Class:  2, CF:0.625, Len:  3, Fitness_tra: 30
Rule  2: 2114121d21112111c2, Class:  0, CF:0.471258, Len: 18, Fitness_tra: -4
Rule  3: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 12
Rule  4: c000007e007b000000, Class:  0, CF:0.651641, Len:  5, Fitness_tra: 20
Rule  5: 009c7b00000000000c, Class:  3, CF:0.0907704, Len:  5, Fitness_tra: 6
Rule  6: 000050000000000000, Class:  0, CF:0.448343, Len:  1, Fitness_tra: 2
Rule  7: 402080000000000000, Class:  0, CF:0.618917, Len:  3, Fitness_tra: 0
Rule  8: 000080000000000003, Class:  2, CF:0.552266, Len:  2, Fitness_tra: 1
Rule  9: 25114bc118c1125214, Class:  1, CF:0.564081, Len: 18, Fitness_tra: 1
Rule 10: 0cc0007e000b00c000, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 11: 551222112311d41212, Class:  2, CF:0.183263, Len: 18, Fitness_tra: 0
Rule 12: 000008000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000c00000200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1582421511145c2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d00080e00300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000009, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.794466, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52d5c2c1c42c212113, Class:  2, CF:0.461873, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 03000c004040000000, Class:  2, CF:0.272791, Len:  4, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8184b281452c22142b, Class:  2, CF:0.195184, Len: 18, Fitness_tra: -1
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 002000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000000000e000, Class:  1, CF:0.168744, Len:  1, Fitness_tra: 0
Rule 82: 003000500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 400000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 08d00000080000cc00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5838c715211221119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 020000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: c000007e007b000000, Class:  0, CF:0.651641, Len:  0, Fitness_tra: 0
Rule 91: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 05000c0100c0dc0100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0d00000009000800c0, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 000008000c00000000, Class:  0, CF:0.70063, Len:  2, Fitness_tra: 2
Rule 95: 0300c28d4040000220, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1091710d13c0102208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 08d0cc00c0402c2113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 011d00100101200002, Class:  0, CF:0.673152, Len:  8, Fitness_tra: -3
Rule100: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:60.105
------Result------
Miss_rate(tra)	:60.105
Miss_rate(tst)	:58.3333
ARL				:7.53846

------Generation 8------
Rule  1: 000070004000000006, Class:  2, CF:0.625, Len:  3, Fitness_tra: 67
Rule  2: c000007e007b000000, Class:  0, CF:0.651641, Len:  5, Fitness_tra: 0
Rule  3: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 12
Rule  4: 009c7b00000000000c, Class:  3, CF:0.0907704, Len:  5, Fitness_tra: -10
Rule  5: 000008000c00000000, Class:  0, CF:0.70063, Len:  2, Fitness_tra: 2
Rule  6: 000050000000000000, Class:  0, CF:0.448343, Len:  1, Fitness_tra: 2
Rule  7: 000080000000000003, Class:  2, CF:0.552266, Len:  2, Fitness_tra: 1
Rule  8: 25114bc118c1125214, Class:  1, CF:0.564081, Len: 18, Fitness_tra: 0
Rule  9: 0cc0007e000b00c000, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 10: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 551222112311d41212, Class:  2, CF:0.183263, Len: 18, Fitness_tra: 0
Rule 12: 000008000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000c00000200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1582421511145c2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d00080e00300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000009, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.794466, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52d5c2c1c42c212113, Class:  2, CF:0.461873, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 03000c004040000000, Class:  2, CF:0.272791, Len:  4, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 08d0cc00c0402c2113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 002000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 002080004000000000, Class:  0, CF:0.538083, Len:  0, Fitness_tra: 0
Rule 84: 0000000d0000000000, Class:  0, CF:0.0640503, Len:  1, Fitness_tra: 8
Rule 85: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00c000b00000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0e0070000000000000, Class:  3, CF:0.128936, Len:  2, Fitness_tra: 12
Rule 90: 221147ce12271c1217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e13514c7e112118244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000b00c00000070, Class:  0, CF:0.0790722, Len:  3, Fitness_tra: -25
Rule 93: 00000000020090000d, Class:  1, CF:0.338383, Len:  3, Fitness_tra: 5
Rule 94: 0b20d10010c0102000, Class:  0, CF:0.530436, Len:  8, Fitness_tra: 0
Rule 95: 0091740108c0100008, Class:  1, CF:0.20583, Len:  9, Fitness_tra: 2
Rule 96: 00003000030000c000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00c1707e0d0030c008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0c0000000d00007000, Class:  0, CF:0.314223, Len:  3, Fitness_tra: -20
Rule 99: 05000c010000dc0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b801001002c1500510, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.0997
------Result------
Miss_rate(tra)	:52.0997
Miss_rate(tst)	:50
ARL				:6.53571

------Generation 9------
Rule  1: 000070004000000006, Class:  2, CF:0.625, Len:  3, Fitness_tra: 75
Rule  2: 0e0070000000000000, Class:  3, CF:0.128936, Len:  2, Fitness_tra: 6
Rule  3: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 12
Rule  4: 0000000d0000000000, Class:  0, CF:0.0640503, Len:  1, Fitness_tra: 20
Rule  5: 00000000020090000d, Class:  1, CF:0.338383, Len:  3, Fitness_tra: 7
Rule  6: 0091740108c0100008, Class:  1, CF:0.20583, Len:  9, Fitness_tra: -5
Rule  7: 000008000c00000000, Class:  0, CF:0.70063, Len:  2, Fitness_tra: 2
Rule  8: 000050000000000000, Class:  0, CF:0.448343, Len:  1, Fitness_tra: 1
Rule  9: 000080000000000003, Class:  2, CF:0.552266, Len:  2, Fitness_tra: 1
Rule 10: c000007e007b000000, Class:  0, CF:0.651641, Len:  5, Fitness_tra: 0
Rule 11: 551222112311d41212, Class:  2, CF:0.183263, Len: 18, Fitness_tra: 0
Rule 12: 000008000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000c00000200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1582421511145c2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d00080e00300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000009, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.794466, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52d5c2c1c42c212113, Class:  2, CF:0.461873, Len: 18, Fitness_tra: 2
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
