------Generation 0------
Rule  1: 30e00c000300004900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1121442eb224c88212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 32: 0e0000000300008000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 070000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 81dc222548c1242191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21224113b241711113, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00a000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 222cc1192881511181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 511114cd118c525111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d591121d1188871115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 003000000007000080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000700000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 418421818282112511, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 090c007e011b028010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 33611ce291539231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00500000300005009c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 936271121133181881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11211bc948c2122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 020c400d50000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c5871b8d8d28181c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000007083000005003, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1254211972c7111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 213c44c5811cd21215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2282cbc142c11c2221, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 30e00c000300004900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111222d41281418c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d0910010e180070910, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 00d00b005500000000, Class:  3, CF:0.0938256, Len:  4, Fitness_tra: 20
Rule 82: e00840000000000000, Class:  1, CF:0.812367, Len:  3, Fitness_tra: 24
Rule 83: c51274c9c5c48c2121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 090800000000e700d9, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 85: 00000000008c000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e11542e159191491de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0d0000d80000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 81541725251c182571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 33611ce291539231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 010c4000d000000000, Class:  1, CF:0.0340712, Len:  4, Fitness_tra: -4
Rule 93: 00000c004000003000, Class:  2, CF:0.573963, Len:  3, Fitness_tra: 2
Rule 94: 01540a0e080c587422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0d00000030000050c3, Class:  3, CF:  1, Len:  5, Fitness_tra: 1
Rule 96: 202c01092081000001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 113c44c541ccd22215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 20800bc0058b02200a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 215000c08110d50215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:67.8055
------Result------
Miss_rate(tra)	:67.8055
Miss_rate(tst)	:75.2941
ARL				:9

------Generation 6------
Rule  1: 2000c0000000000000, Class:  2, CF:0.266236, Len:  2, Fitness_tra: 23
Rule  2: e00840000000000000, Class:  1, CF:0.812367, Len:  3, Fitness_tra: 0
Rule  3: 00d00b005500000000, Class:  3, CF:0.0938256, Len:  4, Fitness_tra: 21
Rule  4: 000021190200111212, Class:  0, CF:0.507909, Len: 11, Fitness_tra: 0
Rule  5: 000000000d000c0030, Class:  2, CF:0.75003, Len:  3, Fitness_tra: 10
Rule  6: 0000007e0c7b000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 15821481851111211c, Class:  3, CF:0.429121, Len: 18, Fitness_tra: 5
Rule  8: 000000000d09008000, Class:  2, CF:  1, Len:  3, Fitness_tra: 6
Rule  9: 2d872bc32584d22142, Class:  1, CF:0.314385, Len: 18, Fitness_tra: 1
Rule 10: 00000c004000003000, Class:  2, CF:0.573963, Len:  3, Fitness_tra: 2
Rule 11: 0d00000030000050c3, Class:  3, CF:  1, Len:  5, Fitness_tra: 1
Rule 12: 16122ba211e16c21c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: da00000006000c0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1d92212141118cc285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15158b51c5151421e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000400000007000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11544b2548cc587422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: d00000d05000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 258224852112181224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000008c000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000000800e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000020000080030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 155114218924121555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1121442eb224c88212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 32: 0e0000000300008000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 070000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 81dc222548c1242191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21224113b241711113, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00a000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 222cc1192881511181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 511114cd118c525111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d591121d1188871115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 003000000007000080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000700000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 418421818282112511, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 090c007e011b028010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 33611ce291539231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00500000300005009c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 936271121133181881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11211bc948c2122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 020c400d50000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c5871b8d8d28181c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000007083000005003, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1254211972c7111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 213c44c5811cd21215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2282cbc142c11c2221, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 30e00c000300004900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111222d41281418c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d0910010e180070910, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: e00000000000000000, Class:  1, CF:0.536195, Len:  1, Fitness_tra: 24
Rule 82: 5991113151d9581111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 005000002000000090, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 28841bc385218c1111, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 2d1214111281548281, Class:  1, CF:0.229371, Len: 18, Fitness_tra: 0
Rule 87: 0000000cd00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000050000000000, Class:  0, CF:0.12883, Len:  1, Fitness_tra: -59
Rule 89: 882224c91121121291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000008000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 213c40c0801cd01205, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 420428818200100511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000400000d000c0030, Class:  2, CF:0.878604, Len:  4, Fitness_tra: 3
Rule 94: 20220103b048000013, Class:  2, CF:0.683551, Len: 10, Fitness_tra: 2
Rule 95: e008400200a0080030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00800bc0050b020007, Class:  0, CF:0.813182, Len:  7, Fitness_tra: 13
Rule 97: e00840000000000000, Class:  1, CF:0.812367, Len:  0, Fitness_tra: 0
Rule 98: 000000000200000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c587000d8d00091010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a00000008000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:55.979
------Result------
Miss_rate(tra)	:55.979
Miss_rate(tst)	:61.1765
ARL				:9

------Generation 7------
Rule  1: e00000000000000000, Class:  1, CF:0.536195, Len:  1, Fitness_tra: 24
Rule  2: 2000c0000000000000, Class:  2, CF:0.266236, Len:  2, Fitness_tra: 23
Rule  3: 00d00b005500000000, Class:  3, CF:0.0938256, Len:  4, Fitness_tra: 21
Rule  4: 00800bc0050b020007, Class:  0, CF:0.813182, Len:  7, Fitness_tra: 13
Rule  5: 000000000d000c0030, Class:  2, CF:0.75003, Len:  3, Fitness_tra: 10
Rule  6: 000000000d09008000, Class:  2, CF:  1, Len:  3, Fitness_tra: 6
Rule  7: 15821481851111211c, Class:  3, CF:0.429121, Len: 18, Fitness_tra: 1
Rule  8: 000400000d000c0030, Class:  2, CF:0.878604, Len:  4, Fitness_tra: 3
Rule  9: 20220103b048000013, Class:  2, CF:0.683551, Len: 10, Fitness_tra: 2
Rule 10: 00000c004000003000, Class:  2, CF:0.573963, Len:  3, Fitness_tra: 2
Rule 11: 2d872bc32584d22142, Class:  1, CF:0.314385, Len: 18, Fitness_tra: -3
Rule 12: 0d00000030000050c3, Class:  3, CF:  1, Len:  5, Fitness_tra: 1
Rule 13: 000021190200111212, Class:  0, CF:0.507909, Len: 11, Fitness_tra: 0
Rule 14: 1d92212141118cc285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15158b51c5151421e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000400000007000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11544b2548cc587422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: d00000d05000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 258224852112181224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000008c000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000000800e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000020000080030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 155114218924121555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1121442eb224c88212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 32: 0e0000000300008000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 070000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 81dc222548c1242191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21224113b241711113, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00a000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 222cc1192881511181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 511114cd118c525111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d591121d1188871115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 003000000007000080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000700000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 418421818282112511, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 090c007e011b028010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 33611ce291539231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00500000300005009c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 936271121133181881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11211bc948c2122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 020c400d50000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c5871b8d8d28181c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000007083000005003, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1254211972c7111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 213c44c5811cd21215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2282cbc142c11c2221, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 30e00c000300004900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111222d41281418c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d0910010e180070910, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 25522119412cd81112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 15918c2d21ccd41555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 400000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000c004040003000, Class:  2, CF:0.710688, Len:  4, Fitness_tra: 0
Rule 88: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000005000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000d0000000000, Class:  0, CF:0.0764264, Len:  1, Fitness_tra: -59
Rule 91: 212144cb8214c01212, Class:  1, CF:0.18012, Len: 17, Fitness_tra: 2
Rule 92: 4a0000030000104900, Class:  3, CF:0.475047, Len:  6, Fitness_tra: 2
Rule 93: 010421015080002000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 05510420800402009c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 22ecc11e2881511181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 10002b0017016c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2c3000000b00000080, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000d00000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a0071b0d8d20080c10, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1101220d40000418e0, Class:  3, CF:0.151289, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.4823
------Result------
Miss_rate(tra)	:53.4823
Miss_rate(tst)	:61.1765
ARL				:8.78261

------Generation 8------
Rule  1: e00000000000000000, Class:  1, CF:0.536195, Len:  1, Fitness_tra: 24
Rule  2: 2000c0000000000000, Class:  2, CF:0.266236, Len:  2, Fitness_tra: 23
Rule  3: 00d00b005500000000, Class:  3, CF:0.0938256, Len:  4, Fitness_tra: 21
Rule  4: 00800bc0050b020007, Class:  0, CF:0.813182, Len:  7, Fitness_tra: 13
Rule  5: 000000000d000c0030, Class:  2, CF:0.75003, Len:  3, Fitness_tra: 10
Rule  6: 000000000d09008000, Class:  2, CF:  1, Len:  3, Fitness_tra: 6
Rule  7: 15821481851111211c, Class:  3, CF:0.429121, Len: 18, Fitness_tra: 1
Rule  8: 000400000d000c0030, Class:  2, CF:0.878604, Len:  4, Fitness_tra: 3
Rule  9: 20220103b048000013, Class:  2, CF:0.683551, Len: 10, Fitness_tra: 2
Rule 10: 00000c004000003000, Class:  2, CF:0.573963, Len:  3, Fitness_tra: 2
Rule 11: 2d872bc32584d22142, Class:  1, CF:0.314385, Len: 18, Fitness_tra: -3
Rule 12: 0d00000030000050c3, Class:  3, CF:  1, Len:  5, Fitness_tra: 1
Rule 13: 000021190200111212, Class:  0, CF:0.507909, Len: 11, Fitness_tra: 0
Rule 14: 1d92212141118cc285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15158b51c5151421e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000400000007000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11544b2548cc587422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: d00000d05000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 258224852112181224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000008c000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000000800e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000020000080030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 155114218924121555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1121442eb224c88212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 32: 0e0000000300008000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
