------Generation 0------
Rule  1: fafd9185551ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 0000d10400150, Class:  0, CF:0.998682, Len:  5, Fitness_tra: 15
Rule  9: 3111219111102, Class:  0, CF:0.961908, Len: 12, Fitness_tra: 16
Rule 10: 00000300c0900, Class:  0, CF:0.728693, Len:  3, Fitness_tra: 9
Rule 11: 11f5181111213, Class:  0, CF:0.910877, Len: 13, Fitness_tra: 8
Rule 12: 00020d0090000, Class:  0, CF:0.976655, Len:  3, Fitness_tra: 6
Rule 13: a6f53c13d1811, Class:  0, CF:0.272002, Len: 13, Fitness_tra: 5
Rule 14: 2c31813371213, Class:  0, CF:0.997571, Len: 13, Fitness_tra: -1
Rule 15: 16a2118515881, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 16: 31218c9121511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: f1315131118d3, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 0000de0000050, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 19: 1111211d85112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 41a11111811d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 72118121c5135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2831191129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 194456181551f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a121511225132, Class:  0, CF:0.997093, Len: 13, Fitness_tra: 0
Rule 25: 2d32951113349, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: f511512585381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 39bd11115115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7835398125321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1631e1119e158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3513d11555511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 611325195151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 66a519192c881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: bb42311819151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 4146182d315d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b724191115153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4411151811115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 61fd51dd58155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1411181591351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3112919911113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000e0902000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3175391181191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1241d1512d2d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 7b2151855511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b1fce54125221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b1a1165911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c461431a9141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f947151119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: f165e8c511d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: f1b1281512555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 181915c55e521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3661d53981211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f579111115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1bb29e1115d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2123d312c5515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 45ac111c11331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 63b1283de1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 31155195c8819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b211811111558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11485114d51e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 441e21811d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6633918c13189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b148181218312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f6a8e81111d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b778e31881113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 186151515915c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 72f1118551229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000de0000d0d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 68: f3f13511191cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6918e31151191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4271111215515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7168995151d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a5b31d1911512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: af1592213e585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1335d595111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 45a75113c554d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3a35551e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3fa51595155d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 66f31125cd119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b161155521151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 692811d511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 61b1853131118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0900000500050, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 83: 11fd91512551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: fe254155a1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00080d0030000, Class:  0, CF:0.919191, Len:  3, Fitness_tra: 15
Rule 86: 0000023003004, Class:  0, CF:0.747322, Len:  4, Fitness_tra: 26
Rule 87: aaf193531d223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 447ecc1298585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1121521585521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: b1118d111d991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 16a01385c0981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7d21c1c151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1c465001a0140, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2131298121105, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 95: 3812e1402d701, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1241d1515d225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000c00009300, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 98: 7b11d18055111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7471511215812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b5158411d1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.9371
------Result------
Miss_rate(tra)	:15.9371
Miss_rate(tst)	:13.1313
ARL				:7.07407

------Generation 8------
Rule  1: 0000d0000d000, Class:  0, CF:0.995454, Len:  2, Fitness_tra: 152
Rule  2: 0000cd0000000, Class:  0, CF:0.873733, Len:  2, Fitness_tra: 151
Rule  3: 0000c000c0300, Class:  0, CF:0.776229, Len:  3, Fitness_tra: 23
Rule  4: 0003090000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 35
Rule  5: 000c000009000, Class:  0, CF:0.991329, Len:  2, Fitness_tra: 20
Rule  6: 0000023003004, Class:  0, CF:0.747322, Len:  4, Fitness_tra: 11
Rule  7: 00000020d0d53, Class:  0, CF:0.345405, Len:  5, Fitness_tra: 14
Rule  8: 0002000000630, Class:  0, CF:0.858145, Len:  3, Fitness_tra: 15
Rule  9: 3111219111102, Class:  0, CF:0.961908, Len: 12, Fitness_tra: 3
Rule 10: 0000d10400150, Class:  0, CF:0.998682, Len:  5, Fitness_tra: 8
Rule 11: 00080d0030000, Class:  0, CF:0.919191, Len:  3, Fitness_tra: 13
Rule 12: 00000300c0900, Class:  0, CF:0.728693, Len:  3, Fitness_tra: -1
Rule 13: 11f5181111213, Class:  0, CF:0.910877, Len: 13, Fitness_tra: 0
Rule 14: 00020d0090000, Class:  0, CF:0.976655, Len:  3, Fitness_tra: 6
Rule 15: a6f53c13d1811, Class:  0, CF:0.272002, Len: 13, Fitness_tra: 0
Rule 16: 16a2118515881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 0000c00009300, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 18: 31218c9121511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1111211d85112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 41a11111811d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 72118121c5135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2831191129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 194456181551f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a121511225132, Class:  0, CF:0.997093, Len: 13, Fitness_tra: 0
Rule 25: 2d32951113349, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: f511512585381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 39bd11115115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7835398125321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1631e1119e158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3513d11555511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 611325195151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 66a519192c881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: bb42311819151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 4146182d315d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b724191115153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4411151811115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 61fd51dd58155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1411181591351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3112919911113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000e0902000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3175391181191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1241d1512d2d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 7b2151855511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b1fce54125221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b1a1165911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c461431a9141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f947151119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: f165e8c511d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: f1b1281512555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 181915c55e521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3661d53981211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f579111115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1bb29e1115d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2123d312c5515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 45ac111c11331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 63b1283de1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 31155195c8819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b211811111558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11485114d51e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 441e21811d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6633918c13189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b148181218312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f6a8e81111d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b778e31881113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 186151515915c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 72f1118551229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000de0000d0d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 68: f3f13511191cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6918e31151191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4271111215515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7168995151d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a5b31d1911512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: af1592213e585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1335d595111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 45a75113c554d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3a35551e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3fa51595155d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 66f31125cd119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b161155521151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 692811d511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6942853535111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a5b8155511925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 24b1829da5112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1775d53c11912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000020d0d53, Class:  0, CF:0.345405, Len:  0, Fitness_tra: 0
Rule 86: 424a27156915d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000900c0900, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 88: 1545256d11521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: aa35111d8dd11, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 90: b7b5111198191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2c231311a9144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 01010602101c0, Class:  0, CF:0.993125, Len:  7, Fitness_tra: 7
Rule 93: 0000c00008000, Class:  0, CF:0.695731, Len:  2, Fitness_tra: 243
Rule 94: 3113211155111, Class:  0, CF:0.999681, Len: 13, Fitness_tra: 0
Rule 95: 747ed18255115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: f3840db110000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1842e14015501, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 792101855005d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000cd00000630, Class:  0, CF:0.633709, Len:  4, Fitness_tra: 0
Rule100: 0000026003004, Class:  0, CF:0.898416, Len:  4, Fitness_tra: 1
------Current------
Miss_rate(tra)	:12.1212
------Result------
Miss_rate(tra)	:12.1212
Miss_rate(tst)	:9.09091
ARL				:6.42857

------Generation 9------
Rule  1: 0000c00008000, Class:  0, CF:0.695731, Len:  2, Fitness_tra: 165
Rule  2: 0000d0000d000, Class:  0, CF:0.995454, Len:  2, Fitness_tra: 140
Rule  3: 0000cd0000000, Class:  0, CF:0.873733, Len:  2, Fitness_tra: 123
Rule  4: 0003090000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 33
Rule  5: 0000c000c0300, Class:  0, CF:0.776229, Len:  3, Fitness_tra: 18
Rule  6: 000c000009000, Class:  0, CF:0.991329, Len:  2, Fitness_tra: 14
Rule  7: 0002000000630, Class:  0, CF:0.858145, Len:  3, Fitness_tra: 15
Rule  8: 00000020d0d53, Class:  0, CF:0.345405, Len:  5, Fitness_tra: 2
Rule  9: 00080d0030000, Class:  0, CF:0.919191, Len:  3, Fitness_tra: 5
Rule 10: 0000023003004, Class:  0, CF:0.747322, Len:  4, Fitness_tra: 2
Rule 11: 0000d10400150, Class:  0, CF:0.998682, Len:  5, Fitness_tra: 3
Rule 12: 01010602101c0, Class:  0, CF:0.993125, Len:  7, Fitness_tra: 6
Rule 13: 00020d0090000, Class:  0, CF:0.976655, Len:  3, Fitness_tra: 4
Rule 14: 3111219111102, Class:  0, CF:0.961908, Len: 12, Fitness_tra: 0
Rule 15: 0000026003004, Class:  0, CF:0.898416, Len:  4, Fitness_tra: 1
Rule 16: aa35111d8dd11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: a6f53c13d1811, Class:  0, CF:0.272002, Len: 13, Fitness_tra: 0
Rule 18: 31218c9121511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1111211d85112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 41a11111811d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 72118121c5135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2831191129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 194456181551f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a121511225132, Class:  0, CF:0.997093, Len: 13, Fitness_tra: 0
Rule 25: 2d32951113349, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: f511512585381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 39bd11115115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7835398125321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1631e1119e158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3513d11555511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 611325195151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 66a519192c881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: bb42311819151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 4146182d315d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b724191115153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4411151811115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 61fd51dd58155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1411181591351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3112919911113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000e0902000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3175391181191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1241d1512d2d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 7b2151855511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b1fce54125221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b1a1165911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c461431a9141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f947151119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: f165e8c511d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: f1b1281512555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 181915c55e521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3661d53981211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f579111115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1bb29e1115d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2123d312c5515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 45ac111c11331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 63b1283de1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 31155195c8819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b211811111558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11485114d51e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 441e21811d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6633918c13189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b148181218312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f6a8e81111d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b778e31881113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 186151515915c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 72f1118551229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000de0000d0d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 68: f3f13511191cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6918e31151191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4271111215515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7168995151d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a5b31d1911512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: af1592213e585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1335d595111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 45a75113c554d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3a35551e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3fa51595155d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 66f31125cd119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b161155521151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 692811d511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7d65119e11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 060800000000c, Class:  0, CF:0.770419, Len:  3, Fitness_tra: 46
Rule 83: 2c13dd185d932, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 69751ce9ad525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000d90d00c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 86: 63b5211163112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f115c1ed113c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 47b9dc98513d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000080d0d59, Class:  0, CF:0.954736, Len:  5, Fitness_tra: 0
Rule 90: 000c0d0030000, Class:  0, CF:0.889581, Len:  3, Fitness_tra: 13
Rule 91: 4fa111213e1d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a401d15225135, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 93: 3725d11158511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0201cd21c0035, Class:  0, CF:0.916167, Len:  9, Fitness_tra: 0
Rule 95: 0010251000d0d, Class:  0, CF:0.927508, Len:  6, Fitness_tra: 2
Rule 96: 11f5181161213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 43a51516719d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 003c000000400, Class:  0, CF:0.718461, Len:  3, Fitness_tra: 132
Rule 99: 1041d1512d2d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b218e11111558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.65208
------Result------
Miss_rate(tra)	:9.65208
Miss_rate(tst)	:10.101
ARL				:6.2

------Generation 10------
Rule  1: 0000c00008000, Class:  0, CF:0.695731, Len:  2, Fitness_tra: 165
Rule  2: 0000d0000d000, Class:  0, CF:0.995454, Len:  2, Fitness_tra: 140
Rule  3: 0000cd0000000, Class:  0, CF:0.873733, Len:  2, Fitness_tra: 123
Rule  4: 0003090000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 33
Rule  5: 0000c000c0300, Class:  0, CF:0.776229, Len:  3, Fitness_tra: 18
Rule  6: 000c000009000, Class:  0, CF:0.991329, Len:  2, Fitness_tra: 14
Rule  7: 0002000000630, Class:  0, CF:0.858145, Len:  3, Fitness_tra: 15
Rule  8: 00000020d0d53, Class:  0, CF:0.345405, Len:  5, Fitness_tra: 2
Rule  9: 00080d0030000, Class:  0, CF:0.919191, Len:  3, Fitness_tra: 5
Rule 10: 0000023003004, Class:  0, CF:0.747322, Len:  4, Fitness_tra: 2
Rule 11: 0000d10400150, Class:  0, CF:0.998682, Len:  5, Fitness_tra: 3
Rule 12: 01010602101c0, Class:  0, CF:0.993125, Len:  7, Fitness_tra: 6
Rule 13: 00020d0090000, Class:  0, CF:0.976655, Len:  3, Fitness_tra: 4
Rule 14: 3111219111102, Class:  0, CF:0.961908, Len: 12, Fitness_tra: 0
Rule 15: 0000026003004, Class:  0, CF:0.898416, Len:  4, Fitness_tra: 1
Rule 16: aa35111d8dd11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: a6f53c13d1811, Class:  0, CF:0.272002, Len: 13, Fitness_tra: 0
Rule 18: 31218c9121511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1111211d85112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 41a11111811d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 72118121c5135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
