------Generation 0------
Rule  1: b431, Class:  0, CF:0.779817, Len:  4, Fitness_tra: 1
Rule 80: 2132, Class:  0, CF:0.228735, Len:  4, Fitness_tra: 0
Rule 81: 5000, Class:  0, CF:0.339233, Len:  0, Fitness_tra: 0
Rule 82: 5560, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 83: 2000, Class:  0, CF:0.19292, Len:  1, Fitness_tra: 0
Rule 84: 000b, Class:  0, CF:0.12963, Len:  1, Fitness_tra: 0
Rule 85: 6602, Class:  2, CF:0.975862, Len:  3, Fitness_tra: 7
Rule 86: 0050, Class:  2, CF:0.343023, Len:  0, Fitness_tra: 0
Rule 87: 3b15, Class:  2, CF:0.893333, Len:  4, Fitness_tra: 3
Rule 88: 0053, Class:  0, CF:0.0731707, Len:  2, Fitness_tra: 0
Rule 89: 3311, Class:  2, CF:0.373134, Len:  4, Fitness_tra: 0
Rule 90: 5642, Class:  2, CF:0.776423, Len:  4, Fitness_tra: 3
Rule 91: 7524, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3100, Class:  2, CF:0.642541, Len:  2, Fitness_tra: 21
Rule 93: 2431, Class:  0, CF:0.960227, Len:  4, Fitness_tra: 1
Rule 94: 2035, Class:  0, CF:0.467933, Len:  3, Fitness_tra: 0
Rule 95: 2505, Class:  0, CF:0.222482, Len:  3, Fitness_tra: 0
Rule 96: 21c5, Class:  2, CF:0.771186, Len:  4, Fitness_tra: 2
Rule 97: 4516, Class:  0, CF:0.996241, Len:  4, Fitness_tra: 2
Rule 98: e030, Class:  0, CF:0.848485, Len:  2, Fitness_tra: 6
Rule 99: 0044, Class:  2, CF:0.0529248, Len:  2, Fitness_tra: 0
Rule100: 043c, Class:  0, CF:0.533333, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.9039
------Result------
Miss_rate(tra)	:16.9039
Miss_rate(tst)	:14.2857
ARL				:3.15556

------Generation 7------
Rule  1: 0055, Class:  2, CF:0.812207, Len:  2, Fitness_tra: 24
Rule  2: 0500, Class:  0, CF:0.360947, Len:  1, Fitness_tra: 20
Rule  3: 3100, Class:  2, CF:0.642541, Len:  2, Fitness_tra: 15
Rule  4: 2503, Class:  0, CF:0.980198, Len:  3, Fitness_tra: 16
Rule  5: 0403, Class:  0, CF:0.562264, Len:  2, Fitness_tra: 13
Rule  6: 6050, Class:  2, CF:0.869159, Len:  2, Fitness_tra: 15
Rule  7: 0b02, Class:  2, CF:0.434978, Len:  2, Fitness_tra: 13
Rule  8: 3040, Class:  2, CF:0.57037, Len:  2, Fitness_tra: 15
Rule  9: 0430, Class:  0, CF:0.594096, Len:  2, Fitness_tra: 13
Rule 10: 6020, Class:  2, CF:0.768807, Len:  2, Fitness_tra: 12
Rule 11: 500b, Class:  0, CF:0.569231, Len:  2, Fitness_tra: 11
Rule 12: 0655, Class:  2, CF:  1, Len:  3, Fitness_tra: 8
Rule 13: e060, Class:  0, CF:0.872727, Len:  2, Fitness_tra: 10
Rule 14: 2060, Class:  0, CF:0.747106, Len:  2, Fitness_tra: 11
Rule 15: 0050, Class:  2, CF:0.343023, Len:  1, Fitness_tra: 11
Rule 16: 4036, Class:  0, CF:0.952569, Len:  3, Fitness_tra: 3
Rule 17: 2530, Class:  0, CF:0.9801, Len:  3, Fitness_tra: 8
Rule 18: 4030, Class:  0, CF:0.550562, Len:  2, Fitness_tra: 9
Rule 19: 7124, Class:  2, CF:0.791572, Len:  4, Fitness_tra: 6
Rule 20: 0531, Class:  0, CF:0.937337, Len:  3, Fitness_tra: 6
Rule 21: 6602, Class:  2, CF:0.975862, Len:  3, Fitness_tra: 7
Rule 22: e030, Class:  0, CF:0.848485, Len:  2, Fitness_tra: 6
Rule 23: 4452, Class:  2, CF:0.833698, Len:  4, Fitness_tra: 6
Rule 24: 0005, Class:  2, CF:0.337209, Len:  1, Fitness_tra: 3
Rule 25: 467c, Class:  2, CF:0.8125, Len:  4, Fitness_tra: 4
Rule 26: 0556, Class:  0, CF:0.703704, Len:  3, Fitness_tra: 2
Rule 27: 6055, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 28: 1425, Class:  2, CF:0.936015, Len:  4, Fitness_tra: 4
Rule 29: 3000, Class:  2, CF:0.423423, Len:  1, Fitness_tra: 3
Rule 30: 5912, Class:  0, CF:0.953348, Len:  4, Fitness_tra: 3
Rule 31: 5642, Class:  2, CF:0.776423, Len:  4, Fitness_tra: 3
Rule 32: 506b, Class:  0, CF:0.967213, Len:  3, Fitness_tra: 3
Rule 33: 7060, Class:  0, CF:0.470693, Len:  2, Fitness_tra: 4
Rule 34: 2122, Class:  2, CF:0.659158, Len:  4, Fitness_tra: 0
Rule 35: 2152, Class:  2, CF:0.80388, Len:  4, Fitness_tra: 1
Rule 36: 1216, Class:  0, CF:0.790281, Len:  4, Fitness_tra: 2
Rule 37: 1312, Class:  2, CF:0.738586, Len:  4, Fitness_tra: 1
Rule 38: 3b15, Class:  2, CF:0.893333, Len:  4, Fitness_tra: 3
Rule 39: e111, Class:  0, CF:0.75089, Len:  4, Fitness_tra: 1
Rule 40: 4265, Class:  0, CF:0.842382, Len:  4, Fitness_tra: 3
Rule 41: 4674, Class:  2, CF:0.768595, Len:  4, Fitness_tra: 2
Rule 42: 5456, Class:  0, CF:0.918605, Len:  4, Fitness_tra: 1
Rule 43: 5066, Class:  0, CF:0.993691, Len:  3, Fitness_tra: 2
Rule 44: 5560, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 45: 1325, Class:  2, CF:0.997633, Len:  4, Fitness_tra: 2
Rule 46: 5004, Class:  0, CF:0.352518, Len:  2, Fitness_tra: 3
Rule 47: 1151, Class:  2, CF:0.680175, Len:  4, Fitness_tra: 1
Rule 48: 4142, Class:  2, CF:0.64537, Len:  4, Fitness_tra: 2
Rule 49: 21c5, Class:  2, CF:0.771186, Len:  4, Fitness_tra: 2
Rule 50: 4516, Class:  0, CF:0.996241, Len:  4, Fitness_tra: 2
Rule 51: 1121, Class:  2, CF:0.534388, Len:  4, Fitness_tra: 0
Rule 52: 4435, Class:  0, CF:0.6, Len:  4, Fitness_tra: 1
Rule 53: 5535, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 54: 5466, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 55: 6035, Class:  2, CF:0.431472, Len:  3, Fitness_tra: 0
Rule 56: 2465, Class:  0, CF:0.855379, Len:  4, Fitness_tra: 1
Rule 57: 4533, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 58: 5000, Class:  0, CF:0.339233, Len:  1, Fitness_tra: -1
Rule 59: 2133, Class:  0, CF:0.910987, Len:  4, Fitness_tra: 1
Rule 60: e415, Class:  0, CF:0.581818, Len:  4, Fitness_tra: 1
Rule 61: 2431, Class:  0, CF:0.960227, Len:  4, Fitness_tra: 1
Rule 62: b431, Class:  0, CF:0.779817, Len:  4, Fitness_tra: 1
Rule 63: 9513, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 3325, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 65: 0035, Class:  0, CF:0.115385, Len:  2, Fitness_tra: 0
Rule 66: 1431, Class:  0, CF:0.556569, Len:  4, Fitness_tra: 0
Rule 67: 1121, Class:  2, CF:0.534388, Len:  4, Fitness_tra: 0
Rule 68: 2131, Class:  0, CF:0.72856, Len:  4, Fitness_tra: 0
Rule 69: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0005, Class:  2, CF:0.337209, Len:  1, Fitness_tra: 0
Rule 72: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2161, Class:  0, CF:0.778561, Len:  4, Fitness_tra: 0
Rule 74: 5231, Class:  0, CF:0.997522, Len:  4, Fitness_tra: 0
Rule 75: 3212, Class:  2, CF:0.180387, Len:  4, Fitness_tra: 0
Rule 76: 4505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1411, Class:  0, CF:0.275795, Len:  4, Fitness_tra: 0
Rule 78: 2131, Class:  0, CF:0.72856, Len:  4, Fitness_tra: 0
Rule 79: 1312, Class:  2, CF:0.738586, Len:  4, Fitness_tra: 0
Rule 80: 2132, Class:  0, CF:0.228735, Len:  4, Fitness_tra: 0
Rule 81: 0200, Class:  0, CF:0.212067, Len:  1, Fitness_tra: 0
Rule 82: 0050, Class:  2, CF:0.343023, Len:  0, Fitness_tra: 0
Rule 83: 4036, Class:  0, CF:0.952569, Len:  0, Fitness_tra: 0
Rule 84: 0050, Class:  2, CF:0.343023, Len:  0, Fitness_tra: 0
Rule 85: 3604, Class:  2, CF:0.928571, Len:  3, Fitness_tra: 9
Rule 86: 5063, Class:  0, CF:0.989418, Len:  3, Fitness_tra: 0
Rule 87: 5004, Class:  0, CF:0.352518, Len:  0, Fitness_tra: 0
Rule 88: 3312, Class:  2, CF:0.90099, Len:  4, Fitness_tra: 0
Rule 89: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0006, Class:  0, CF:0.478102, Len:  1, Fitness_tra: 23
Rule 91: 4a35, Class:  2, CF:0.888889, Len:  4, Fitness_tra: 2
Rule 92: 5164, Class:  0, CF:0.816876, Len:  4, Fitness_tra: 0
Rule 93: 2a22, Class:  2, CF:0.984305, Len:  4, Fitness_tra: 10
Rule 94: e425, Class:  2, CF:0.4, Len:  4, Fitness_tra: 0
Rule 95: bb01, Class:  2, CF:0.1, Len:  3, Fitness_tra: 0
Rule 96: 3d40, Class:  2, CF:0.381818, Len:  3, Fitness_tra: 0
Rule 97: 1e42, Class:  2, CF:0.162162, Len:  4, Fitness_tra: 0
Rule 98: 0315, Class:  2, CF:0.584158, Len:  3, Fitness_tra: 6
Rule 99: 9136, Class:  0, CF:0.985965, Len:  4, Fitness_tra: 0
Rule100: 44c3, Class:  0, CF:0.782609, Len:  4, Fitness_tra: 2
------Current------
Miss_rate(tra)	:16.0142
------Result------
Miss_rate(tra)	:16.0142
Miss_rate(tst)	:15.873
ARL				:3.1978

------Generation 8------
Rule  1: 0055, Class:  2, CF:0.812207, Len:  2, Fitness_tra: 24
Rule  2: 0500, Class:  0, CF:0.360947, Len:  1, Fitness_tra: 20
Rule  3: 3100, Class:  2, CF:0.642541, Len:  2, Fitness_tra: 15
Rule  4: 2503, Class:  0, CF:0.980198, Len:  3, Fitness_tra: 16
Rule  5: 0403, Class:  0, CF:0.562264, Len:  2, Fitness_tra: 13
Rule  6: 6050, Class:  2, CF:0.869159, Len:  2, Fitness_tra: 15
Rule  7: 0b02, Class:  2, CF:0.434978, Len:  2, Fitness_tra: 13
Rule  8: 3040, Class:  2, CF:0.57037, Len:  2, Fitness_tra: 15
Rule  9: 0430, Class:  0, CF:0.594096, Len:  2, Fitness_tra: 13
Rule 10: 6020, Class:  2, CF:0.768807, Len:  2, Fitness_tra: 12
Rule 11: 500b, Class:  0, CF:0.569231, Len:  2, Fitness_tra: 11
Rule 12: 0655, Class:  2, CF:  1, Len:  3, Fitness_tra: 8
Rule 13: e060, Class:  0, CF:0.872727, Len:  2, Fitness_tra: 10
Rule 14: 2060, Class:  0, CF:0.747106, Len:  2, Fitness_tra: 11
Rule 15: 0050, Class:  2, CF:0.343023, Len:  1, Fitness_tra: 11
Rule 16: 4036, Class:  0, CF:0.952569, Len:  3, Fitness_tra: 3
Rule 17: 2530, Class:  0, CF:0.9801, Len:  3, Fitness_tra: 8
Rule 18: 4030, Class:  0, CF:0.550562, Len:  2, Fitness_tra: 9
Rule 19: 7124, Class:  2, CF:0.791572, Len:  4, Fitness_tra: 6
Rule 20: 0531, Class:  0, CF:0.937337, Len:  3, Fitness_tra: 6
Rule 21: 6602, Class:  2, CF:0.975862, Len:  3, Fitness_tra: 7
Rule 22: e030, Class:  0, CF:0.848485, Len:  2, Fitness_tra: 6
Rule 23: 4452, Class:  2, CF:0.833698, Len:  4, Fitness_tra: 6
Rule 24: 0005, Class:  2, CF:0.337209, Len:  1, Fitness_tra: 3
Rule 25: 467c, Class:  2, CF:0.8125, Len:  4, Fitness_tra: 4
Rule 26: 0556, Class:  0, CF:0.703704, Len:  3, Fitness_tra: 2
Rule 27: 6055, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 28: 1425, Class:  2, CF:0.936015, Len:  4, Fitness_tra: 4
Rule 29: 3000, Class:  2, CF:0.423423, Len:  1, Fitness_tra: 3
Rule 30: 5912, Class:  0, CF:0.953348, Len:  4, Fitness_tra: 3
Rule 31: 5642, Class:  2, CF:0.776423, Len:  4, Fitness_tra: 3
Rule 32: 506b, Class:  0, CF:0.967213, Len:  3, Fitness_tra: 3
Rule 33: 7060, Class:  0, CF:0.470693, Len:  2, Fitness_tra: 4
Rule 34: 2122, Class:  2, CF:0.659158, Len:  4, Fitness_tra: 0
Rule 35: 2152, Class:  2, CF:0.80388, Len:  4, Fitness_tra: 1
Rule 36: 1216, Class:  0, CF:0.790281, Len:  4, Fitness_tra: 2
Rule 37: 1312, Class:  2, CF:0.738586, Len:  4, Fitness_tra: 1
Rule 38: 3b15, Class:  2, CF:0.893333, Len:  4, Fitness_tra: 3
Rule 39: e111, Class:  0, CF:0.75089, Len:  4, Fitness_tra: 1
Rule 40: 4265, Class:  0, CF:0.842382, Len:  4, Fitness_tra: 3
Rule 41: 4674, Class:  2, CF:0.768595, Len:  4, Fitness_tra: 2
Rule 42: 5456, Class:  0, CF:0.918605, Len:  4, Fitness_tra: 1
Rule 43: 5066, Class:  0, CF:0.993691, Len:  3, Fitness_tra: 2
Rule 44: 5560, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 45: 1325, Class:  2, CF:0.997633, Len:  4, Fitness_tra: 2
Rule 46: 5004, Class:  0, CF:0.352518, Len:  2, Fitness_tra: 3
Rule 47: 1151, Class:  2, CF:0.680175, Len:  4, Fitness_tra: 1
Rule 48: 4142, Class:  2, CF:0.64537, Len:  4, Fitness_tra: 2
Rule 49: 21c5, Class:  2, CF:0.771186, Len:  4, Fitness_tra: 2
Rule 50: 4516, Class:  0, CF:0.996241, Len:  4, Fitness_tra: 2
Rule 51: 1121, Class:  2, CF:0.534388, Len:  4, Fitness_tra: 0
Rule 52: 4435, Class:  0, CF:0.6, Len:  4, Fitness_tra: 1
Rule 53: 5535, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 54: 5466, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 55: 6035, Class:  2, CF:0.431472, Len:  3, Fitness_tra: 0
Rule 56: 2465, Class:  0, CF:0.855379, Len:  4, Fitness_tra: 1
Rule 57: 4533, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 58: 5000, Class:  0, CF:0.339233, Len:  1, Fitness_tra: -1
Rule 59: 2133, Class:  0, CF:0.910987, Len:  4, Fitness_tra: 1
Rule 60: e415, Class:  0, CF:0.581818, Len:  4, Fitness_tra: 1
Rule 61: 2431, Class:  0, CF:0.960227, Len:  4, Fitness_tra: 1
Rule 62: b431, Class:  0, CF:0.779817, Len:  4, Fitness_tra: 1
Rule 63: 9513, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 3325, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 65: 0035, Class:  0, CF:0.115385, Len:  2, Fitness_tra: 0
Rule 66: 1431, Class:  0, CF:0.556569, Len:  4, Fitness_tra: 0
Rule 67: 1121, Class:  2, CF:0.534388, Len:  4, Fitness_tra: 0
Rule 68: 2131, Class:  0, CF:0.72856, Len:  4, Fitness_tra: 0
Rule 69: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0005, Class:  2, CF:0.337209, Len:  1, Fitness_tra: 0
Rule 72: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2161, Class:  0, CF:0.778561, Len:  4, Fitness_tra: 0
Rule 74: 5231, Class:  0, CF:0.997522, Len:  4, Fitness_tra: 0
Rule 75: 3212, Class:  2, CF:0.180387, Len:  4, Fitness_tra: 0
Rule 76: 4505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1411, Class:  0, CF:0.275795, Len:  4, Fitness_tra: 0
Rule 78: 2131, Class:  0, CF:0.72856, Len:  4, Fitness_tra: 0
Rule 79: 1312, Class:  2, CF:0.738586, Len:  4, Fitness_tra: 0
Rule 80: 2132, Class:  0, CF:0.228735, Len:  4, Fitness_tra: 0
Rule 81: 0200, Class:  0, CF:0.212067, Len:  1, Fitness_tra: 0
Rule 82: 0050, Class:  2, CF:0.343023, Len:  0, Fitness_tra: 0
Rule 83: 4036, Class:  0, CF:0.952569, Len:  0, Fitness_tra: 0
Rule 84: 0050, Class:  2, CF:0.343023, Len:  0, Fitness_tra: 0
Rule 85: 3604, Class:  2, CF:0.928571, Len:  3, Fitness_tra: 9
Rule 86: 5063, Class:  0, CF:0.989418, Len:  3, Fitness_tra: 0
Rule 87: 5004, Class:  0, CF:0.352518, Len:  0, Fitness_tra: 0
Rule 88: 3312, Class:  2, CF:0.90099, Len:  4, Fitness_tra: 0
Rule 89: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0006, Class:  0, CF:0.478102, Len:  1, Fitness_tra: 23
Rule 91: 4a35, Class:  2, CF:0.888889, Len:  4, Fitness_tra: 2
Rule 92: 5164, Class:  0, CF:0.816876, Len:  4, Fitness_tra: 0
Rule 93: 2a22, Class:  2, CF:0.984305, Len:  4, Fitness_tra: 10
Rule 94: e425, Class:  2, CF:0.4, Len:  4, Fitness_tra: 0
Rule 95: bb01, Class:  2, CF:0.1, Len:  3, Fitness_tra: 0
Rule 96: 3d40, Class:  2, CF:0.381818, Len:  3, Fitness_tra: 0
Rule 97: 1e42, Class:  2, CF:0.162162, Len:  4, Fitness_tra: 0
Rule 98: 0315, Class:  2, CF:0.584158, Len:  3, Fitness_tra: 6
Rule 99: 9136, Class:  0, CF:0.985965, Len:  4, Fitness_tra: 0
Rule100: 44c3, Class:  0, CF:0.782609, Len:  4, Fitness_tra: 2
------Current------
Miss_rate(tra)	:16.0142
------Result------
Miss_rate(tra)	:16.0142
Miss_rate(tst)	:15.873
ARL				:3.1978

------Generation 9------
Rule  1: 0055, Class:  2, CF:0.812207, Len:  2, Fitness_tra: 24
Rule  2: 0006, Class:  0, CF:0.478102, Len:  1, Fitness_tra: 23
Rule  3: 0500, Class:  0, CF:0.360947, Len:  1, Fitness_tra: 16
Rule  4: 2503, Class:  0, CF:0.980198, Len:  3, Fitness_tra: 15
Rule  5: 3100, Class:  2, CF:0.642541, Len:  2, Fitness_tra: 15
Rule  6: 6050, Class:  2, CF:0.869159, Len:  2, Fitness_tra: 15
Rule  7: 3040, Class:  2, CF:0.57037, Len:  2, Fitness_tra: 15
Rule  8: 0403, Class:  0, CF:0.562264, Len:  2, Fitness_tra: 13
Rule  9: 0430, Class:  0, CF:0.594096, Len:  2, Fitness_tra: 12
Rule 10: 0b02, Class:  2, CF:0.434978, Len:  2, Fitness_tra: 14
Rule 11: 6020, Class:  2, CF:0.768807, Len:  2, Fitness_tra: 12
Rule 12: 500b, Class:  0, CF:0.569231, Len:  2, Fitness_tra: 11
Rule 13: 2060, Class:  0, CF:0.747106, Len:  2, Fitness_tra: 11
Rule 14: 0050, Class:  2, CF:0.343023, Len:  1, Fitness_tra: 11
Rule 15: 2a22, Class:  2, CF:0.984305, Len:  4, Fitness_tra: 10
Rule 16: e060, Class:  0, CF:0.872727, Len:  2, Fitness_tra: 10
Rule 17: 4030, Class:  0, CF:0.550562, Len:  2, Fitness_tra: 9
Rule 18: 3604, Class:  2, CF:0.928571, Len:  3, Fitness_tra: 9
Rule 19: 0655, Class:  2, CF:  1, Len:  3, Fitness_tra: 8
Rule 20: 2530, Class:  0, CF:0.9801, Len:  3, Fitness_tra: 7
Rule 21: 6602, Class:  2, CF:0.975862, Len:  3, Fitness_tra: 7
Rule 22: 0531, Class:  0, CF:0.937337, Len:  3, Fitness_tra: 6
Rule 23: 4452, Class:  2, CF:0.833698, Len:  4, Fitness_tra: 6
Rule 24: 0315, Class:  2, CF:0.584158, Len:  3, Fitness_tra: 6
Rule 25: 7124, Class:  2, CF:0.791572, Len:  4, Fitness_tra: 6
Rule 26: e030, Class:  0, CF:0.848485, Len:  2, Fitness_tra: 6
Rule 27: 467c, Class:  2, CF:0.8125, Len:  4, Fitness_tra: 4
Rule 28: 7060, Class:  0, CF:0.470693, Len:  2, Fitness_tra: 4
Rule 29: 5560, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 30: 6055, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 31: 1425, Class:  2, CF:0.936015, Len:  4, Fitness_tra: 4
Rule 32: 0005, Class:  2, CF:0.337209, Len:  1, Fitness_tra: 1
Rule 33: 506b, Class:  0, CF:0.967213, Len:  3, Fitness_tra: 3
Rule 34: 3b15, Class:  2, CF:0.893333, Len:  4, Fitness_tra: 3
Rule 35: 4265, Class:  0, CF:0.842382, Len:  4, Fitness_tra: 3
Rule 36: 3000, Class:  2, CF:0.423423, Len:  1, Fitness_tra: 3
Rule 37: 5004, Class:  0, CF:0.352518, Len:  2, Fitness_tra: 2
Rule 38: 5912, Class:  0, CF:0.953348, Len:  4, Fitness_tra: 3
Rule 39: 4036, Class:  0, CF:0.952569, Len:  3, Fitness_tra: 3
Rule 40: 5642, Class:  2, CF:0.776423, Len:  4, Fitness_tra: 3
Rule 41: 0556, Class:  0, CF:0.703704, Len:  3, Fitness_tra: 2
Rule 42: 44c3, Class:  0, CF:0.782609, Len:  4, Fitness_tra: 2
Rule 43: 5066, Class:  0, CF:0.993691, Len:  3, Fitness_tra: 1
Rule 44: 1216, Class:  0, CF:0.790281, Len:  4, Fitness_tra: 2
Rule 45: 1325, Class:  2, CF:0.997633, Len:  4, Fitness_tra: 2
Rule 46: 4142, Class:  2, CF:0.64537, Len:  4, Fitness_tra: 2
Rule 47: 21c5, Class:  2, CF:0.771186, Len:  4, Fitness_tra: 2
Rule 48: 4516, Class:  0, CF:0.996241, Len:  4, Fitness_tra: 2
Rule 49: 4a35, Class:  2, CF:0.888889, Len:  4, Fitness_tra: 2
Rule 50: 4674, Class:  2, CF:0.768595, Len:  4, Fitness_tra: 2
Rule 51: 5456, Class:  0, CF:0.918605, Len:  4, Fitness_tra: 1
Rule 52: 4435, Class:  0, CF:0.6, Len:  4, Fitness_tra: 1
Rule 53: 1312, Class:  2, CF:0.738586, Len:  4, Fitness_tra: 1
Rule 54: 5466, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 55: 2465, Class:  0, CF:0.855379, Len:  4, Fitness_tra: 1
Rule 56: 4533, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 57: 2133, Class:  0, CF:0.910987, Len:  4, Fitness_tra: 1
Rule 58: e415, Class:  0, CF:0.581818, Len:  4, Fitness_tra: 1
Rule 59: 2431, Class:  0, CF:0.960227, Len:  4, Fitness_tra: 0
Rule 60: b431, Class:  0, CF:0.779817, Len:  4, Fitness_tra: 0
Rule 61: e111, Class:  0, CF:0.75089, Len:  4, Fitness_tra: 1
Rule 62: 1151, Class:  2, CF:0.680175, Len:  4, Fitness_tra: 1
Rule 63: 2152, Class:  2, CF:0.80388, Len:  4, Fitness_tra: 1
Rule 64: 5535, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 65: 0035, Class:  0, CF:0.115385, Len:  2, Fitness_tra: 0
Rule 66: 1431, Class:  0, CF:0.556569, Len:  4, Fitness_tra: 0
Rule 67: 1121, Class:  2, CF:0.534388, Len:  4, Fitness_tra: 0
Rule 68: 2131, Class:  0, CF:0.72856, Len:  4, Fitness_tra: 0
Rule 69: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0005, Class:  2, CF:0.337209, Len:  1, Fitness_tra: 0
Rule 72: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2161, Class:  0, CF:0.778561, Len:  4, Fitness_tra: 0
Rule 74: 5231, Class:  0, CF:0.997522, Len:  4, Fitness_tra: 0
Rule 75: 3212, Class:  2, CF:0.180387, Len:  4, Fitness_tra: 0
Rule 76: 4505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1411, Class:  0, CF:0.275795, Len:  4, Fitness_tra: 0
Rule 78: 2131, Class:  0, CF:0.72856, Len:  4, Fitness_tra: 0
Rule 79: 1312, Class:  2, CF:0.738586, Len:  4, Fitness_tra: 0
Rule 80: 2132, Class:  0, CF:0.228735, Len:  4, Fitness_tra: 0
Rule 81: 2530, Class:  0, CF:0.9801, Len:  0, Fitness_tra: 0
Rule 82: 0253, Class:  0, CF:0.477387, Len:  3, Fitness_tra: 0
Rule 83: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4265, Class:  0, CF:0.842382, Len:  0, Fitness_tra: 0
Rule 85: 0436, Class:  0, CF:0.930769, Len:  3, Fitness_tra: 3
Rule 86: 0005, Class:  2, CF:0.337209, Len:  0, Fitness_tra: 0
Rule 87: 2000, Class:  0, CF:0.19292, Len:  1, Fitness_tra: 1
Rule 88: 6065, Class:  2, CF:0.331269, Len:  3, Fitness_tra: 0
Rule 89: 3604, Class:  2, CF:0.928571, Len:  0, Fitness_tra: 0
Rule 90: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 60d3, Class:  2, CF:0.304348, Len:  3, Fitness_tra: 0
Rule 92: 2915, Class:  0, CF:0.728114, Len:  4, Fitness_tra: 1
Rule 93: 0500, Class:  0, CF:0.360947, Len:  0, Fitness_tra: 0
Rule 94: 3111, Class:  2, CF:0.0943257, Len:  4, Fitness_tra: 0
Rule 95: 55c4, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 96: 21b1, Class:  0, CF:0.472289, Len:  4, Fitness_tra: 0
Rule 97: 9d36, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 98: 1418, Class:  2, CF:0.0461373, Len:  4, Fitness_tra: 0
Rule 99: 4725, Class:  2, CF:0.938517, Len:  4, Fitness_tra: 1
Rule100: 1310, Class:  2, CF:0.440181, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.8363
------Result------
Miss_rate(tra)	:15.8363
Miss_rate(tst)	:15.873
ARL				:3.20225

------Generation 10------
Rule  1: 0055, Class:  2, CF:0.812207, Len:  2, Fitness_tra: 24
Rule  2: 0006, Class:  0, CF:0.478102, Len:  1, Fitness_tra: 23
Rule  3: 0500, Class:  0, CF:0.360947, Len:  1, Fitness_tra: 16
Rule  4: 2503, Class:  0, CF:0.980198, Len:  3, Fitness_tra: 15
Rule  5: 3100, Class:  2, CF:0.642541, Len:  2, Fitness_tra: 15
Rule  6: 6050, Class:  2, CF:0.869159, Len:  2, Fitness_tra: 15
Rule  7: 3040, Class:  2, CF:0.57037, Len:  2, Fitness_tra: 15
Rule  8: 0403, Class:  0, CF:0.562264, Len:  2, Fitness_tra: 13
Rule  9: 0430, Class:  0, CF:0.594096, Len:  2, Fitness_tra: 12
Rule 10: 0b02, Class:  2, CF:0.434978, Len:  2, Fitness_tra: 14
Rule 11: 6020, Class:  2, CF:0.768807, Len:  2, Fitness_tra: 12
Rule 12: 500b, Class:  0, CF:0.569231, Len:  2, Fitness_tra: 11
Rule 13: 2060, Class:  0, CF:0.747106, Len:  2, Fitness_tra: 11
