------Generation 0------
Rule  1: 12c12be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 58124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: c8d12b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 04000000, Class:  0, CF:0.0207133, Len:  1, Fitness_tra: 0
Rule 69: 11c22411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13cc74e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 22dc745c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 55252211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c8217712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3d121b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3958213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 900c0000, Class:  0, CF:0.813874, Len:  2, Fitness_tra: 1
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 51527252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00800050, Class:  0, CF:0.0673919, Len:  2, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 121c2752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 12514bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3114bbe4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 8451b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000c0000, Class:  0, CF:0.760376, Len:  0, Fitness_tra: 0
Rule 92: 000bd410, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1851211c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 30020000, Class:  0, CF:0.250848, Len:  2, Fitness_tra: 0
Rule 96: 00690004, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: 00787002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 10000009, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 99: 11050012, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 01010e50, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
------Current------
Miss_rate(tra)	:61.6119
------Result------
Miss_rate(tra)	:61.6119
Miss_rate(tst)	:48.6486
ARL				:1.34091

------Generation 7------
Rule  1: 000c0000, Class:  0, CF:0.760376, Len:  1, Fitness_tra: 287
Rule  2: d0000000, Class:  1, CF:0.297567, Len:  1, Fitness_tra: 262
Rule  3: 000b0000, Class:  1, CF:0.0699919, Len:  1, Fitness_tra: 139
Rule  4: 80000000, Class:  1, CF:0.123352, Len:  1, Fitness_tra: 62
Rule  5: 00080000, Class:  0, CF:0.955763, Len:  1, Fitness_tra: 62
Rule  6: 00c00004, Class:  0, CF:0.121075, Len:  2, Fitness_tra: 43
Rule  7: 00000070, Class:  0, CF:0.558754, Len:  1, Fitness_tra: 46
Rule  8: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 36
Rule  9: 30000000, Class:  0, CF:0.10544, Len:  1, Fitness_tra: 21
Rule 10: 01010e50, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
Rule 11: 11002000, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule 12: 00000030, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 13: 0e000000, Class:  0, CF:0.471049, Len:  1, Fitness_tra: 2
Rule 14: 00030c00, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 15: 900c0000, Class:  0, CF:0.813874, Len:  2, Fitness_tra: 1
Rule 16: 05060e00, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 17: 15544712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: c117b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 188cbbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11d12212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 511c1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00770000, Class:  1, CF:0.00231407, Len:  2, Fitness_tra: 0
Rule 24: 9882b21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 8c8d141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11112be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 218c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d81122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 111142e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 8d551412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c11111e5, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 34: 515c77e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 52182738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5252b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15524151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 888c71e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3d572be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 55214262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 51884114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8d11bb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 888874e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c32127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 99dc7412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 112c7162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11582261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d85c2415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 88d2b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8291b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e551b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 51dcb254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18824b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8211b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 18d8bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 58124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: c8d12b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 04000000, Class:  0, CF:0.0207133, Len:  1, Fitness_tra: 0
Rule 69: 11c22411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13cc74e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 22dc745c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 55252211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c8217712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3d121b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3958213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 04000000, Class:  0, CF:0.0207133, Len:  0, Fitness_tra: 0
Rule 85: 592c1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 28841132, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 87: 52d1b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00c00000, Class:  0, CF:0.0861364, Len:  1, Fitness_tra: -55
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1c2244e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d00bd711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4182ba14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 9a000070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00d00a0d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 058900b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 02000100, Class:  1, CF:0.01038, Len:  2, Fitness_tra: 0
Rule 97: 1e01411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 10000000, Class:  0, CF:0.0350955, Len:  1, Fitness_tra: 0
Rule 99: 0d00bb30, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 05214070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.4897
------Result------
Miss_rate(tra)	:51.4897
Miss_rate(tst)	:41.8919
ARL				:1.2381

------Generation 8------
Rule  1: 000c0000, Class:  0, CF:0.760376, Len:  1, Fitness_tra: 287
Rule  2: d0000000, Class:  1, CF:0.297567, Len:  1, Fitness_tra: 262
Rule  3: 000b0000, Class:  1, CF:0.0699919, Len:  1, Fitness_tra: 139
Rule  4: 80000000, Class:  1, CF:0.123352, Len:  1, Fitness_tra: 62
Rule  5: 00080000, Class:  0, CF:0.955763, Len:  1, Fitness_tra: 62
Rule  6: 00c00004, Class:  0, CF:0.121075, Len:  2, Fitness_tra: 43
Rule  7: 00000070, Class:  0, CF:0.558754, Len:  1, Fitness_tra: 46
Rule  8: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 36
Rule  9: 30000000, Class:  0, CF:0.10544, Len:  1, Fitness_tra: 21
Rule 10: 01010e50, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
Rule 11: 11002000, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule 12: 00000030, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 13: 0e000000, Class:  0, CF:0.471049, Len:  1, Fitness_tra: 2
Rule 14: 00030c00, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 15: 900c0000, Class:  0, CF:0.813874, Len:  2, Fitness_tra: 1
Rule 16: 05060e00, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 17: 15544712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: c117b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 188cbbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11d12212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 511c1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00770000, Class:  1, CF:0.00231407, Len:  2, Fitness_tra: 0
Rule 24: 9882b21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 8c8d141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11112be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 218c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d81122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 111142e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 8d551412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c11111e5, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 34: 515c77e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 52182738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5252b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15524151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 888c71e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3d572be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 55214262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 51884114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8d11bb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 888874e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c32127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 99dc7412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 112c7162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11582261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d85c2415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 88d2b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8291b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e551b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 51dcb254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18824b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8211b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 18d8bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 58124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: c8d12b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 04000000, Class:  0, CF:0.0207133, Len:  1, Fitness_tra: 0
Rule 69: 11c22411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13cc74e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 22dc745c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 55252211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c8217712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3d121b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3958213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 04000000, Class:  0, CF:0.0207133, Len:  0, Fitness_tra: 0
Rule 85: 592c1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 28841132, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 87: 52d1b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00c00000, Class:  0, CF:0.0861364, Len:  1, Fitness_tra: -55
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1c2244e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d00bd711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4182ba14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 9a000070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00d00a0d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 058900b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 02000100, Class:  1, CF:0.01038, Len:  2, Fitness_tra: 0
Rule 97: 1e01411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 10000000, Class:  0, CF:0.0350955, Len:  1, Fitness_tra: 0
Rule 99: 0d00bb30, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 05214070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.4897
------Result------
Miss_rate(tra)	:51.4897
Miss_rate(tst)	:41.8919
ARL				:1.2381

------Generation 9------
Rule  1: 000c0000, Class:  0, CF:0.760376, Len:  1, Fitness_tra: 287
Rule  2: d0000000, Class:  1, CF:0.297567, Len:  1, Fitness_tra: 262
Rule  3: 000b0000, Class:  1, CF:0.0699919, Len:  1, Fitness_tra: 139
Rule  4: 80000000, Class:  1, CF:0.123352, Len:  1, Fitness_tra: 62
Rule  5: 00080000, Class:  0, CF:0.955763, Len:  1, Fitness_tra: 62
Rule  6: 00c00004, Class:  0, CF:0.121075, Len:  2, Fitness_tra: 43
Rule  7: 00000070, Class:  0, CF:0.558754, Len:  1, Fitness_tra: 46
Rule  8: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 36
Rule  9: 30000000, Class:  0, CF:0.10544, Len:  1, Fitness_tra: 21
Rule 10: 01010e50, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
Rule 11: 11002000, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule 12: 00000030, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 13: 0e000000, Class:  0, CF:0.471049, Len:  1, Fitness_tra: 2
Rule 14: 00030c00, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 15: 900c0000, Class:  0, CF:0.813874, Len:  2, Fitness_tra: 1
Rule 16: 05060e00, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 17: 15544712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: c117b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 188cbbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11d12212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 511c1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00770000, Class:  1, CF:0.00231407, Len:  2, Fitness_tra: 0
Rule 24: 9882b21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 8c8d141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11112be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 218c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d81122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 111142e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 8d551412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c11111e5, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 34: 515c77e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 52182738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5252b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15524151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 888c71e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3d572be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 55214262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 51884114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8d11bb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 888874e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c32127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 99dc7412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 112c7162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11582261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d85c2415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 88d2b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8291b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e551b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 51dcb254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18824b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8211b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 18d8bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 58124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: c8d12b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 04000000, Class:  0, CF:0.0207133, Len:  1, Fitness_tra: 0
Rule 69: 11c22411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13cc74e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 22dc745c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 55252211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c8217712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3d121b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3958213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 04000000, Class:  0, CF:0.0207133, Len:  0, Fitness_tra: 0
Rule 85: 592c1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 28841132, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 87: 52d1b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00c00000, Class:  0, CF:0.0861364, Len:  1, Fitness_tra: -55
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1c2244e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d00bd711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4182ba14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 9a000070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00d00a0d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 058900b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 02000100, Class:  1, CF:0.01038, Len:  2, Fitness_tra: 0
Rule 97: 1e01411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 10000000, Class:  0, CF:0.0350955, Len:  1, Fitness_tra: 0
