------Generation 0------
Rule  1: b600090000000208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 814511d211f15323, Class:  2, CF:  1, Len: 16, Fitness_tra: 3
Rule 10: 400e004000090500, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 11: 231152111811f613, Class:  1, CF:  1, Len: 16, Fitness_tra: 2
Rule 12: 2111a12a11311122, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 8155211311611317, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 14: 2113335121411217, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 15: 2391335935321241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 212f111531815561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1313311331a8171b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 191a732133151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 3613252211613111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 16131a231e151422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2161164e13f59171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 23da555114181838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f35645b124616112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000000009, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b11316a1e9521124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e11121b28136311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 43481232a5131a1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11221164359323b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1126153221516113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11161a15241425b6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0d90000000d40000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1113311962315244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111112118319552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 21263135125b1162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2a51331a1e113711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 26533e21156192b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1311a3111221211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 13157254f16e5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3321251c5b125214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2613633931121427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311551212291af1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c1111d5174295f6a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 531a31152114d414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 13191d5165191834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1a13b32111615117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a3111113f9125724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4a1fe9121b418238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1e5f693111611474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 71513112511411f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 9121757151311112, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 51: 111f6a5512111141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 112f51111511923b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 21561111b2271411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1a2675121ba73c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1111691df5621b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 161a331154711262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7111111d3da15114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5f414d4251f13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0900000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 311f11321b722111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13165814411d3613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1333151c4212d767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1116f11315321742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1311321415116a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1311152512383817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1119111148136113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 113323b211141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3651393613151144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f693591144875111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b52ee666311d3412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5641111194113321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11211212125d6321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 16133f815165d421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 411191511864917b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4e1313151cb25117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1113a15311f411b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1a16c5111b32d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5611711131113854, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b121936111955821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 91b3191117111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00c9900000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11116a1f11151221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 211a313811141141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3316712119155117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2141219165116137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1311193119325111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3913b32511111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1371213511319112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 43111116a165321b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1345412411f5918a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a1161a1124141538, Class:  0, CF:  1, Len: 16, Fitness_tra: 4
Rule 92: 1621350121511212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 161433815101172b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 112316a212526324, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 211192da11111623, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 131132115311f612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11133566a19123b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1126f21311f23742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 01100000201400b6, Class:  1, CF:0.71178, Len:  7, Fitness_tra: 4
Rule100: e3533e111818f214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:87.6087
------Result------
Miss_rate(tra)	:87.6087
Miss_rate(tst)	:91.8182
ARL				:12.0588

------Generation 9------
Rule  1: 191133131121173b, Class:  6, CF:  1, Len: 16, Fitness_tra: 11
Rule  2: 1113330121411217, Class:  0, CF:  1, Len: 15, Fitness_tra: 7
Rule  3: 000000080b000808, Class:  8, CF:0.492226, Len:  4, Fitness_tra: 9
Rule  4: 0000000040030500, Class:  8, CF:0.329999, Len:  3, Fitness_tra: 9
Rule  5: 000000000008003b, Class:  9, CF:0.143337, Len:  3, Fitness_tra: 8
Rule  6: 211333512115121e, Class:  0, CF:  1, Len: 16, Fitness_tra: 3
Rule  7: 4158121855111aa1, Class:  9, CF:  1, Len: 16, Fitness_tra: 4
Rule  8: 10005b0000081121, Class:  5, CF:  1, Len:  8, Fitness_tra: 4
Rule  9: 814511d211f15323, Class:  2, CF:  1, Len: 16, Fitness_tra: 3
Rule 10: 400e004000090500, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 11: 231152111811f613, Class:  1, CF:  1, Len: 16, Fitness_tra: 2
Rule 12: 2111a12a11311122, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 8155211311611317, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 14: 2113335121411217, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 15: 2391335935321241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 212f111531815561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1313311331a8171b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 191a732133151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 3613252211613111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 16131a231e151422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2161164e13f59171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 23da555114181838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f35645b124616112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000000009, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b11316a1e9521124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e11121b28136311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 43481232a5131a1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11221164359323b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1126153221516113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11161a15241425b6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0d90000000d40000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1113311962315244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111112118319552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 21263135125b1162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2a51331a1e113711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 26533e21156192b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1311a3111221211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 13157254f16e5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3321251c5b125214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2613633931121427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311551212291af1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c1111d5174295f6a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 531a31152114d414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 13191d5165191834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1a13b32111615117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a3111113f9125724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4a1fe9121b418238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1e5f693111611474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 71513112511411f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 9121757151311112, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 51: 111f6a5512111141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 112f51111511923b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 21561111b2271411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1a2675121ba73c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1111691df5621b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 161a331154711262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7111111d3da15114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5f414d4251f13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0900000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 311f11321b722111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13165814411d3613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1333151c4212d767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1116f11315321742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1311321415116a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1311152512383817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1119111148136113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 113323b211141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3651393613151144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f693591144875111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b52ee666311d3412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5641111194113321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11211212125d6321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 16133f815165d421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 411191511864917b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4e1313151cb25117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1113a15311f411b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1a16c5111b32d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5611711131113854, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b121936111955821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 91b3191117111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00c9900000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11116a1f11151221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 211a313811141141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3316712119155117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2141219165116137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1311193119325111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3913b32511111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1371213511319112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 43111116a165321b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1345412411f5918a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a1161a1124141538, Class:  0, CF:  1, Len: 16, Fitness_tra: 4
Rule 92: 1621350121511212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 161433815101172b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 112316a212526324, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 211192da11111623, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 131132115311f612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11133566a19123b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1126f21311f23742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 01100000201400b6, Class:  1, CF:0.71178, Len:  7, Fitness_tra: 4
Rule100: e3533e111818f214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:87.6087
------Result------
Miss_rate(tra)	:87.6087
Miss_rate(tst)	:91.8182
ARL				:12.0588

------Generation 10------
Rule  1: 191133131121173b, Class:  6, CF:  1, Len: 16, Fitness_tra: 11
Rule  2: 0000000040030500, Class:  8, CF:0.329999, Len:  3, Fitness_tra: 9
Rule  3: 000000080b000808, Class:  8, CF:0.492226, Len:  4, Fitness_tra: 9
Rule  4: 000000000008003b, Class:  9, CF:0.143337, Len:  3, Fitness_tra: 8
Rule  5: 1113330121411217, Class:  0, CF:  1, Len: 15, Fitness_tra: 7
Rule  6: 01100000201400b6, Class:  1, CF:0.71178, Len:  7, Fitness_tra: 4
Rule  7: 4158121855111aa1, Class:  9, CF:  1, Len: 16, Fitness_tra: 4
Rule  8: 10005b0000081121, Class:  5, CF:  1, Len:  8, Fitness_tra: 4
Rule  9: a1161a1124141538, Class:  0, CF:  1, Len: 16, Fitness_tra: 2
Rule 10: 211333512115121e, Class:  0, CF:  1, Len: 16, Fitness_tra: 2
Rule 11: 814511d211f15323, Class:  2, CF:  1, Len: 16, Fitness_tra: 3
Rule 12: 231152111811f613, Class:  1, CF:  1, Len: 16, Fitness_tra: 2
Rule 13: 400e004000090500, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 14: 8155211311611317, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 15: 2111a12a11311122, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 16: 2391335935321241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1313311331a8171b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 191a732133151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 3613252211613111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 16131a231e151422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2161164e13f59171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 23da555114181838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f35645b124616112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000000009, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b11316a1e9521124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e11121b28136311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 43481232a5131a1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11221164359323b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1126153221516113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11161a15241425b6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0d90000000d40000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1113311962315244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111112118319552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 21263135125b1162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2a51331a1e113711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 26533e21156192b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1311a3111221211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 13157254f16e5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3321251c5b125214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2613633931121427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311551212291af1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c1111d5174295f6a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 531a31152114d414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 13191d5165191834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1a13b32111615117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a3111113f9125724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4a1fe9121b418238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1e5f693111611474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 71513112511411f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 9121757151311112, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 51: 111f6a5512111141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 112f51111511923b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 21561111b2271411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1a2675121ba73c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1111691df5621b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 161a331154711262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7111111d3da15114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5f414d4251f13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0900000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 311f11321b722111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13165814411d3613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1333151c4212d767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1116f11315321742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1311321415116a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1311152512383817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1119111148136113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 113323b211141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3651393613151144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f693591144875111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b52ee666311d3412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5641111194113321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11211212125d6321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 16133f815165d421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 411191511864917b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4e1313151cb25117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1113a15311f411b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1a16c5111b32d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5611711131113854, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b121936111955821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 91b3191117111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000a000000d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 9
Rule 82: 5000000000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000005a2e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1a29411831153517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1381591122175734, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 813316213e351471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00ba000006d30000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 511613351172123b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1a111117b11123f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 114141c234f5331a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2111212a11311322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e3531e1215181a1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4101151151311a11, Class:  1, CF:  1, Len: 15, Fitness_tra: 1
Rule 94: 4a11e12a11611197, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 21532e1111619267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: a145481421f59138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0a00301a10183731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1371213511319118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0110310020144066, Class:  9, CF:0.9686, Len: 10, Fitness_tra: 13
Rule100: 9311327155e11ac1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:84.8913
------Result------
Miss_rate(tra)	:84.8913
Miss_rate(tst)	:90.4545
ARL				:11.3684

------Generation 20------
Rule  1: 0110360020144068, Class:  0, CF:  1, Len: 10, Fitness_tra: 23
Rule  2: 0101012a11000d02, Class:  5, CF:0.477128, Len:  9, Fitness_tra: 17
Rule  3: 191133131121173b, Class:  6, CF:  1, Len: 16, Fitness_tra: 11
Rule  4: 000000080b000808, Class:  8, CF:0.492226, Len:  4, Fitness_tra: 9
Rule  5: 000a000000d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 9
Rule  6: 0d92000051d41000, Class:  3, CF:0.195865, Len:  8, Fitness_tra: 11
Rule  7: 0110310020144066, Class:  9, CF:0.9686, Len: 10, Fitness_tra: 8
Rule  8: 0000000040030500, Class:  8, CF:0.329999, Len:  3, Fitness_tra: 9
Rule  9: 000000000008003b, Class:  9, CF:0.143337, Len:  3, Fitness_tra: 8
Rule 10: 0000000088020800, Class:  4, CF:0.638446, Len:  4, Fitness_tra: 4
Rule 11: 01110e1220113606, Class:  1, CF:0.933583, Len: 12, Fitness_tra: 7
Rule 12: 41581018555110a1, Class:  9, CF:  1, Len: 14, Fitness_tra: 4
Rule 13: 2013809121101010, Class:  0, CF:  1, Len: 11, Fitness_tra: 4
Rule 14: 01100000201400b6, Class:  1, CF:0.71178, Len:  7, Fitness_tra: 5
Rule 15: 10005b0000081121, Class:  5, CF:  1, Len:  8, Fitness_tra: 4
Rule 16: 0e800f0000000000, Class:  8, CF:  1, Len:  3, Fitness_tra: 4
Rule 17: 814511d211f15323, Class:  2, CF:  1, Len: 16, Fitness_tra: 3
Rule 18: 400e004000090500, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
