------Generation 0------
Rule  1: b221cd471b, Class:  1, CF:0.0551147, Len: 10, Fitness_tra: 0
Rule 60: 4d1bc1b272, Class:  0, CF:0.443654, Len: 10, Fitness_tra: 0
Rule 61: 4212aa2b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 244756272b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2174c3b4b1, Class:  0, CF:0.887685, Len: 10, Fitness_tra: 0
Rule 64: bb715144b4, Class:  1, CF:0.97823, Len: 10, Fitness_tra: 0
Rule 65: 2172c3b72c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2e128521b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 77223f1127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 11b2c12b27, Class:  0, CF:0.823727, Len: 10, Fitness_tra: 0
Rule 69: b721362b27, Class:  0, CF:0.999964, Len: 10, Fitness_tra: 0
Rule 70: 15b1c34274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: b12b1a4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 77b1df44b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2422132417, Class:  0, CF:0.976894, Len: 10, Fitness_tra: 0
Rule 74: 114419b274, Class:  0, CF:0.456732, Len: 10, Fitness_tra: 0
Rule 75: b222c9b7bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: bb4bce4742, Class:  1, CF:0.971983, Len: 10, Fitness_tra: 0
Rule 77: 1c441f2472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 717b514474, Class:  1, CF:0.73391, Len: 10, Fitness_tra: 0
Rule 79: 72718f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 411b167b7b, Class:  0, CF:0.999274, Len: 10, Fitness_tra: 0
Rule 81: 11bb1e4171, Class:  0, CF:0.952588, Len: 10, Fitness_tra: 0
Rule 82: 2447364474, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 83: 7112557721, Class:  0, CF:0.719, Len: 10, Fitness_tra: 0
Rule 84: 4b2b134b24, Class:  0, CF:0.970134, Len: 10, Fitness_tra: 0
Rule 85: 14245a7241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4427d17b17, Class:  0, CF:0.724364, Len: 10, Fitness_tra: 0
Rule 87: 41b2f1714b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 727b112127, Class:  0, CF:0.379232, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 4875
Rule 90: 4bb766b417, Class:  0, CF:0.999245, Len: 10, Fitness_tra: 0
Rule 91: b172137d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 277245b244, Class:  1, CF:0.797467, Len: 10, Fitness_tra: 0
Rule 93: 14123f5741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 77114f1111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 7b77514bb4, Class:  1, CF:0.476583, Len: 10, Fitness_tra: 0
Rule 96: b491e37427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 72b4c3bb12, Class:  0, CF:0.901795, Len: 10, Fitness_tra: 0
Rule 98: 71d47147bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b471611b17, Class:  0, CF:0.999992, Len: 10, Fitness_tra: 0
Rule100: b127952774, Class:  0, CF:0.533904, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.507614
------Result------
Miss_rate(tra)	:0.507614
Miss_rate(tst)	:0.548446
ARL				:9.88095

------Generation 8------
Rule  1: b271611117, Class:  0, CF:0.998983, Len: 10, Fitness_tra: 0
Rule  2: 1127114117, Class:  0, CF:0.965, Len: 10, Fitness_tra: 0
Rule  3: b2711e1bb7, Class:  0, CF:0.958488, Len: 10, Fitness_tra: 0
Rule  4: 181421bb1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  5: 14b4851274, Class:  0, CF:0.669985, Len: 10, Fitness_tra: 0
Rule  6: 1241152147, Class:  0, CF:0.709764, Len: 10, Fitness_tra: 0
Rule  7: bb148374b1, Class:  0, CF:0.707359, Len: 10, Fitness_tra: 0
Rule  8: 17b1deb224, Class:  1, CF:0.972656, Len: 10, Fitness_tra: 0
Rule  9: 14423f7741, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: b4b181b24b, Class:  1, CF:0.75714, Len: 10, Fitness_tra: 0
Rule 11: 4bb15e4b41, Class:  0, CF:0.93602, Len: 10, Fitness_tra: 0
Rule 12: b441137bb4, Class:  0, CF:0.997924, Len: 10, Fitness_tra: 0
Rule 13: 1271612117, Class:  0, CF:0.998588, Len: 10, Fitness_tra: 0
Rule 14: b2111a411b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 224211b247, Class:  1, CF:0.55736, Len: 10, Fitness_tra: 0
Rule 16: 247743117b, Class:  0, CF:0.991034, Len: 10, Fitness_tra: 0
Rule 17: b171214bbb, Class:  0, CF:0.644389, Len: 10, Fitness_tra: 0
Rule 18: 747b314b41, Class:  0, CF:0.994837, Len: 10, Fitness_tra: 0
Rule 19: 154b7db71b, Class:  0, CF:0.996868, Len: 10, Fitness_tra: 0
Rule 20: 2241154224, Class:  1, CF:0.821147, Len: 10, Fitness_tra: 0
Rule 21: 24745341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b741837b44, Class:  0, CF:0.911534, Len: 10, Fitness_tra: 0
Rule 23: 277243b242, Class:  0, CF:0.990092, Len: 10, Fitness_tra: 0
Rule 24: bcb4292414, Class:  0, CF:0.893568, Len: 10, Fitness_tra: 0
Rule 25: b4bb512777, Class:  0, CF:0.000134061, Len: 10, Fitness_tra: 0
Rule 26: 2217162427, Class:  0, CF:0.999953, Len: 10, Fitness_tra: 0
Rule 27: b171137712, Class:  0, CF:0.990831, Len: 10, Fitness_tra: 0
Rule 28: 2472194727, Class:  0, CF:0.505229, Len: 10, Fitness_tra: 0
Rule 29: 2124ce7744, Class:  1, CF:0.636583, Len: 10, Fitness_tra: 0
Rule 30: 74b229b1b2, Class:  0, CF:0.959777, Len: 10, Fitness_tra: 0
Rule 31: 117b234122, Class:  0, CF:0.856947, Len: 10, Fitness_tra: 0
Rule 32: 4a4d1322b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 78214eb111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 11b1c614b4, Class:  0, CF:0.894636, Len: 10, Fitness_tra: 0
Rule 35: 47718f122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 72b7c31b72, Class:  0, CF:0.906879, Len: 10, Fitness_tra: 0
Rule 37: b4bb23b271, Class:  0, CF:0.991276, Len: 10, Fitness_tra: 0
Rule 38: 7cbbc62212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: 112283bb77, Class:  0, CF:0.953157, Len: 10, Fitness_tra: 0
Rule 40: b41b167277, Class:  0, CF:0.999906, Len: 10, Fitness_tra: 0
Rule 41: 441421b772, Class:  0, CF:0.704421, Len: 10, Fitness_tra: 0
Rule 42: b4741f421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 2242ceb772, Class:  0, CF:0.745255, Len: 10, Fitness_tra: 0
Rule 44: 47475f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 48b4c14b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2b171a7277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 21b286b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 12211542bb, Class:  0, CF:0.788953, Len: 10, Fitness_tra: 0
Rule 49: b212cab471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2212167474, Class:  0, CF:0.999959, Len: 10, Fitness_tra: 0
Rule 51: b142de1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 7b47ce4bb1, Class:  0, CF:0.952426, Len: 10, Fitness_tra: 0
Rule 53: 4d221324b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 47148f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 7c14794744, Class:  0, CF:0.749183, Len: 10, Fitness_tra: 0
Rule 56: b127967742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 22141db174, Class:  0, CF:0.948654, Len: 10, Fitness_tra: 0
Rule 58: 28b1814274, Class:  0, CF:0.145631, Len: 10, Fitness_tra: 0
Rule 59: 447b167174, Class:  0, CF:0.999948, Len: 10, Fitness_tra: 0
Rule 60: 4d1bc1b272, Class:  0, CF:0.443654, Len: 10, Fitness_tra: 0
Rule 61: 4212aa2b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 244756272b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2174c3b4b1, Class:  0, CF:0.887685, Len: 10, Fitness_tra: 0
Rule 64: bb715144b4, Class:  1, CF:0.97823, Len: 10, Fitness_tra: 0
Rule 65: 2172c3b72c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2e128521b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 77223f1127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 11b2c12b27, Class:  0, CF:0.823727, Len: 10, Fitness_tra: 0
Rule 69: b721362b27, Class:  0, CF:0.999964, Len: 10, Fitness_tra: 0
Rule 70: 15b1c34274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: b12b1a4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 77b1df44b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2422132417, Class:  0, CF:0.976894, Len: 10, Fitness_tra: 0
Rule 74: 114419b274, Class:  0, CF:0.456732, Len: 10, Fitness_tra: 0
Rule 75: b222c9b7bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: bb4bce4742, Class:  1, CF:0.971983, Len: 10, Fitness_tra: 0
Rule 77: 1c441f2472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 717b514474, Class:  1, CF:0.73391, Len: 10, Fitness_tra: 0
Rule 79: 72718f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 411b167b7b, Class:  0, CF:0.999274, Len: 10, Fitness_tra: 0
Rule 81: 11bb1e4171, Class:  0, CF:0.952588, Len: 10, Fitness_tra: 0
Rule 82: 2447364474, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 83: 7112557721, Class:  0, CF:0.719, Len: 10, Fitness_tra: 0
Rule 84: 4b2b134b24, Class:  0, CF:0.970134, Len: 10, Fitness_tra: 0
Rule 85: 14245a7241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4427d17b17, Class:  0, CF:0.724364, Len: 10, Fitness_tra: 0
Rule 87: 41b2f1714b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 727b112127, Class:  0, CF:0.379232, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 4875
Rule 90: 4bb766b417, Class:  0, CF:0.999245, Len: 10, Fitness_tra: 0
Rule 91: b172137d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 277245b244, Class:  1, CF:0.797467, Len: 10, Fitness_tra: 0
Rule 93: 14123f5741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 77114f1111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 7b77514bb4, Class:  1, CF:0.476583, Len: 10, Fitness_tra: 0
Rule 96: b491e37427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 72b4c3bb12, Class:  0, CF:0.901795, Len: 10, Fitness_tra: 0
Rule 98: 71d47147bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b471611b17, Class:  0, CF:0.999992, Len: 10, Fitness_tra: 0
Rule100: b127952774, Class:  0, CF:0.533904, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.507614
------Result------
Miss_rate(tra)	:0.507614
Miss_rate(tst)	:0.548446
ARL				:9.88095

------Generation 9------
Rule  1: b271611117, Class:  0, CF:0.998983, Len: 10, Fitness_tra: 0
Rule  2: 1127114117, Class:  0, CF:0.965, Len: 10, Fitness_tra: 0
Rule  3: b2711e1bb7, Class:  0, CF:0.958488, Len: 10, Fitness_tra: 0
Rule  4: 181421bb1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  5: 14b4851274, Class:  0, CF:0.669985, Len: 10, Fitness_tra: 0
Rule  6: 1241152147, Class:  0, CF:0.709764, Len: 10, Fitness_tra: 0
Rule  7: bb148374b1, Class:  0, CF:0.707359, Len: 10, Fitness_tra: 0
Rule  8: 17b1deb224, Class:  1, CF:0.972656, Len: 10, Fitness_tra: 0
Rule  9: 14423f7741, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: b4b181b24b, Class:  1, CF:0.75714, Len: 10, Fitness_tra: 0
Rule 11: 4bb15e4b41, Class:  0, CF:0.93602, Len: 10, Fitness_tra: 0
Rule 12: b441137bb4, Class:  0, CF:0.997924, Len: 10, Fitness_tra: 0
Rule 13: 1271612117, Class:  0, CF:0.998588, Len: 10, Fitness_tra: 0
Rule 14: b2111a411b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 224211b247, Class:  1, CF:0.55736, Len: 10, Fitness_tra: 0
Rule 16: 247743117b, Class:  0, CF:0.991034, Len: 10, Fitness_tra: 0
Rule 17: b171214bbb, Class:  0, CF:0.644389, Len: 10, Fitness_tra: 0
Rule 18: 747b314b41, Class:  0, CF:0.994837, Len: 10, Fitness_tra: 0
Rule 19: 154b7db71b, Class:  0, CF:0.996868, Len: 10, Fitness_tra: 0
Rule 20: 2241154224, Class:  1, CF:0.821147, Len: 10, Fitness_tra: 0
Rule 21: 24745341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b741837b44, Class:  0, CF:0.911534, Len: 10, Fitness_tra: 0
Rule 23: 277243b242, Class:  0, CF:0.990092, Len: 10, Fitness_tra: 0
Rule 24: bcb4292414, Class:  0, CF:0.893568, Len: 10, Fitness_tra: 0
Rule 25: b4bb512777, Class:  0, CF:0.000134061, Len: 10, Fitness_tra: 0
Rule 26: 2217162427, Class:  0, CF:0.999953, Len: 10, Fitness_tra: 0
Rule 27: b171137712, Class:  0, CF:0.990831, Len: 10, Fitness_tra: 0
Rule 28: 2472194727, Class:  0, CF:0.505229, Len: 10, Fitness_tra: 0
Rule 29: 2124ce7744, Class:  1, CF:0.636583, Len: 10, Fitness_tra: 0
Rule 30: 74b229b1b2, Class:  0, CF:0.959777, Len: 10, Fitness_tra: 0
Rule 31: 117b234122, Class:  0, CF:0.856947, Len: 10, Fitness_tra: 0
Rule 32: 4a4d1322b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 78214eb111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 11b1c614b4, Class:  0, CF:0.894636, Len: 10, Fitness_tra: 0
Rule 35: 47718f122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 72b7c31b72, Class:  0, CF:0.906879, Len: 10, Fitness_tra: 0
Rule 37: b4bb23b271, Class:  0, CF:0.991276, Len: 10, Fitness_tra: 0
Rule 38: 7cbbc62212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: 112283bb77, Class:  0, CF:0.953157, Len: 10, Fitness_tra: 0
Rule 40: b41b167277, Class:  0, CF:0.999906, Len: 10, Fitness_tra: 0
Rule 41: 441421b772, Class:  0, CF:0.704421, Len: 10, Fitness_tra: 0
Rule 42: b4741f421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 2242ceb772, Class:  0, CF:0.745255, Len: 10, Fitness_tra: 0
Rule 44: 47475f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 48b4c14b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2b171a7277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 21b286b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 12211542bb, Class:  0, CF:0.788953, Len: 10, Fitness_tra: 0
Rule 49: b212cab471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2212167474, Class:  0, CF:0.999959, Len: 10, Fitness_tra: 0
Rule 51: b142de1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 7b47ce4bb1, Class:  0, CF:0.952426, Len: 10, Fitness_tra: 0
Rule 53: 4d221324b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 47148f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 7c14794744, Class:  0, CF:0.749183, Len: 10, Fitness_tra: 0
Rule 56: b127967742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 22141db174, Class:  0, CF:0.948654, Len: 10, Fitness_tra: 0
Rule 58: 28b1814274, Class:  0, CF:0.145631, Len: 10, Fitness_tra: 0
Rule 59: 447b167174, Class:  0, CF:0.999948, Len: 10, Fitness_tra: 0
Rule 60: 4d1bc1b272, Class:  0, CF:0.443654, Len: 10, Fitness_tra: 0
Rule 61: 4212aa2b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 244756272b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2174c3b4b1, Class:  0, CF:0.887685, Len: 10, Fitness_tra: 0
Rule 64: bb715144b4, Class:  1, CF:0.97823, Len: 10, Fitness_tra: 0
Rule 65: 2172c3b72c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2e128521b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 77223f1127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 11b2c12b27, Class:  0, CF:0.823727, Len: 10, Fitness_tra: 0
Rule 69: b721362b27, Class:  0, CF:0.999964, Len: 10, Fitness_tra: 0
Rule 70: 15b1c34274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: b12b1a4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 77b1df44b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2422132417, Class:  0, CF:0.976894, Len: 10, Fitness_tra: 0
Rule 74: 114419b274, Class:  0, CF:0.456732, Len: 10, Fitness_tra: 0
Rule 75: b222c9b7bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: bb4bce4742, Class:  1, CF:0.971983, Len: 10, Fitness_tra: 0
Rule 77: 1c441f2472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 717b514474, Class:  1, CF:0.73391, Len: 10, Fitness_tra: 0
Rule 79: 72718f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 411b167b7b, Class:  0, CF:0.999274, Len: 10, Fitness_tra: 0
Rule 81: 11bb1e4171, Class:  0, CF:0.952588, Len: 10, Fitness_tra: 0
Rule 82: 2447364474, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 83: 7112557721, Class:  0, CF:0.719, Len: 10, Fitness_tra: 0
Rule 84: 4b2b134b24, Class:  0, CF:0.970134, Len: 10, Fitness_tra: 0
Rule 85: 14245a7241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4427d17b17, Class:  0, CF:0.724364, Len: 10, Fitness_tra: 0
Rule 87: 41b2f1714b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 727b112127, Class:  0, CF:0.379232, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 4875
Rule 90: 4bb766b417, Class:  0, CF:0.999245, Len: 10, Fitness_tra: 0
Rule 91: b172137d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 277245b244, Class:  1, CF:0.797467, Len: 10, Fitness_tra: 0
Rule 93: 14123f5741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 77114f1111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 7b77514bb4, Class:  1, CF:0.476583, Len: 10, Fitness_tra: 0
Rule 96: b491e37427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 72b4c3bb12, Class:  0, CF:0.901795, Len: 10, Fitness_tra: 0
Rule 98: 71d47147bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b471611b17, Class:  0, CF:0.999992, Len: 10, Fitness_tra: 0
Rule100: b127952774, Class:  0, CF:0.533904, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.507614
------Result------
Miss_rate(tra)	:0.507614
Miss_rate(tst)	:0.548446
ARL				:9.88095

------Generation 10------
Rule  1: b271611117, Class:  0, CF:0.998983, Len: 10, Fitness_tra: 0
Rule  2: 1127114117, Class:  0, CF:0.965, Len: 10, Fitness_tra: 0
Rule  3: b2711e1bb7, Class:  0, CF:0.958488, Len: 10, Fitness_tra: 0
Rule  4: 181421bb1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  5: 14b4851274, Class:  0, CF:0.669985, Len: 10, Fitness_tra: 0
Rule  6: 1241152147, Class:  0, CF:0.709764, Len: 10, Fitness_tra: 0
Rule  7: bb148374b1, Class:  0, CF:0.707359, Len: 10, Fitness_tra: 0
Rule  8: 17b1deb224, Class:  1, CF:0.972656, Len: 10, Fitness_tra: 0
Rule  9: 14423f7741, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: b4b181b24b, Class:  1, CF:0.75714, Len: 10, Fitness_tra: 0
Rule 11: 4bb15e4b41, Class:  0, CF:0.93602, Len: 10, Fitness_tra: 0
Rule 12: b441137bb4, Class:  0, CF:0.997924, Len: 10, Fitness_tra: 0
Rule 13: 1271612117, Class:  0, CF:0.998588, Len: 10, Fitness_tra: 0
Rule 14: b2111a411b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 224211b247, Class:  1, CF:0.55736, Len: 10, Fitness_tra: 0
Rule 16: 247743117b, Class:  0, CF:0.991034, Len: 10, Fitness_tra: 0
Rule 17: b171214bbb, Class:  0, CF:0.644389, Len: 10, Fitness_tra: 0
Rule 18: 747b314b41, Class:  0, CF:0.994837, Len: 10, Fitness_tra: 0
Rule 19: 154b7db71b, Class:  0, CF:0.996868, Len: 10, Fitness_tra: 0
Rule 20: 2241154224, Class:  1, CF:0.821147, Len: 10, Fitness_tra: 0
Rule 21: 24745341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b741837b44, Class:  0, CF:0.911534, Len: 10, Fitness_tra: 0
Rule 23: 277243b242, Class:  0, CF:0.990092, Len: 10, Fitness_tra: 0
Rule 24: bcb4292414, Class:  0, CF:0.893568, Len: 10, Fitness_tra: 0
Rule 25: b4bb512777, Class:  0, CF:0.000134061, Len: 10, Fitness_tra: 0
Rule 26: 2217162427, Class:  0, CF:0.999953, Len: 10, Fitness_tra: 0
Rule 27: b171137712, Class:  0, CF:0.990831, Len: 10, Fitness_tra: 0
Rule 28: 2472194727, Class:  0, CF:0.505229, Len: 10, Fitness_tra: 0
Rule 29: 2124ce7744, Class:  1, CF:0.636583, Len: 10, Fitness_tra: 0
Rule 30: 74b229b1b2, Class:  0, CF:0.959777, Len: 10, Fitness_tra: 0
Rule 31: 117b234122, Class:  0, CF:0.856947, Len: 10, Fitness_tra: 0
Rule 32: 4a4d1322b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 78214eb111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 11b1c614b4, Class:  0, CF:0.894636, Len: 10, Fitness_tra: 0
Rule 35: 47718f122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 72b7c31b72, Class:  0, CF:0.906879, Len: 10, Fitness_tra: 0
Rule 37: b4bb23b271, Class:  0, CF:0.991276, Len: 10, Fitness_tra: 0
Rule 38: 7cbbc62212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: 112283bb77, Class:  0, CF:0.953157, Len: 10, Fitness_tra: 0
Rule 40: b41b167277, Class:  0, CF:0.999906, Len: 10, Fitness_tra: 0
Rule 41: 441421b772, Class:  0, CF:0.704421, Len: 10, Fitness_tra: 0
Rule 42: b4741f421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 2242ceb772, Class:  0, CF:0.745255, Len: 10, Fitness_tra: 0
Rule 44: 47475f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 48b4c14b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2b171a7277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 21b286b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 12211542bb, Class:  0, CF:0.788953, Len: 10, Fitness_tra: 0
Rule 49: b212cab471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2212167474, Class:  0, CF:0.999959, Len: 10, Fitness_tra: 0
Rule 51: b142de1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 7b47ce4bb1, Class:  0, CF:0.952426, Len: 10, Fitness_tra: 0
Rule 53: 4d221324b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 47148f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 7c14794744, Class:  0, CF:0.749183, Len: 10, Fitness_tra: 0
Rule 56: b127967742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 22141db174, Class:  0, CF:0.948654, Len: 10, Fitness_tra: 0
Rule 58: 28b1814274, Class:  0, CF:0.145631, Len: 10, Fitness_tra: 0
Rule 59: 447b167174, Class:  0, CF:0.999948, Len: 10, Fitness_tra: 0
Rule 60: 4d1bc1b272, Class:  0, CF:0.443654, Len: 10, Fitness_tra: 0
Rule 61: 4212aa2b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 244756272b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2174c3b4b1, Class:  0, CF:0.887685, Len: 10, Fitness_tra: 0
Rule 64: bb715144b4, Class:  1, CF:0.97823, Len: 10, Fitness_tra: 0
Rule 65: 2172c3b72c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2e128521b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 77223f1127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 11b2c12b27, Class:  0, CF:0.823727, Len: 10, Fitness_tra: 0
Rule 69: b721362b27, Class:  0, CF:0.999964, Len: 10, Fitness_tra: 0
Rule 70: 15b1c34274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: b12b1a4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 77b1df44b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2422132417, Class:  0, CF:0.976894, Len: 10, Fitness_tra: 0
